,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,AC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
215,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,215,00:37,,,,,"MISS 3PTR by GORBY,KYLEE",,,"MISS 3PTR by GORBY,KYLEE",1,three pointer,missed,asbury (ky.),kylee gorby,,37
216,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,216,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
217,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,217,00:12,,,,,"FOUL  by BURR,SAM",,,"FOUL  by BURR,SAM",1,foul,,asbury (ky.),sam burr,,12
218,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,218,00:12,"GOOD FT by HARTLAGE,MAGGIE",39,,43 (+4),,CENTRE_W 39-43 (-4),,"GOOD FT by HARTLAGE,MAGGIE",1,free throw,good,Centre,maggie hartlage,1,12
219,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,219,00:12,"GOOD FT by HARTLAGE,MAGGIE",40,,43 (+3),,CENTRE_W 40-43 (-3),,"GOOD FT by HARTLAGE,MAGGIE",1,free throw,good,Centre,maggie hartlage,1,12
220,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,220,00:12,,,,,"SUB IN by CARROLL,LAURA",,,"SUB IN by CARROLL,LAURA",1,subbing in,,asbury (ky.),laura carroll,,12
221,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,221,00:12,,,,,"SUB OUT by GORBY,KYLEE",,,"SUB OUT by GORBY,KYLEE",1,subbing out,,asbury (ky.),kylee gorby,,12
222,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,222,00:03,,40,,46 (+6),"GOOD 3PTR by DOWNS,DORIAN",AC 40-46 (-6),,"GOOD 3PTR by DOWNS,DORIAN",1,three pointer,good,asbury (ky.),dorian downs,3,3
223,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,223,--,,,,,"ASSIST  by GRIFFITH,LAKIN",,,"ASSIST  by GRIFFITH,LAKIN",1,assist,,asbury (ky.),lakin griffith,,
224,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,224,Start Period 2,,,,,,,,,2,,,,,,
225,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,225,19:48,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,1188
226,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,226,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
227,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,227,19:18,,,,,"MISS JUMPER by CARROLL,LAURA",,,"MISS JUMPER by CARROLL,LAURA",2,jumper,missed,asbury (ky.),laura carroll,,1158
228,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,228,--,"REBOUND DEF by MIRE,JENNA",,,,,,,"REBOUND DEF by MIRE,JENNA",2,defensive rebound,,Centre,jenna mire,,
229,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,229,19:13,"TURNOVER  by MIRE,JENNA",,,,,,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,1153
230,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,230,18:56,,,,,"TURNOVER  by GRIFFITH,LAKIN",,,"TURNOVER  by GRIFFITH,LAKIN",2,turnover,,asbury (ky.),lakin griffith,,1136
231,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,231,18:56,"STEAL  by BENHAM,CHELSEA",,,,,,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,1136
232,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,232,18:49,,,,,"FOUL  by DOWNS,DORIAN",,,"FOUL  by DOWNS,DORIAN",2,foul,,asbury (ky.),dorian downs,,1129
233,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,233,18:46,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,1126
234,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,234,--,,,,,"REBOUND DEF by CARROLL,LAURA",,,"REBOUND DEF by CARROLL,LAURA",2,defensive rebound,,asbury (ky.),laura carroll,,
235,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,235,18:35,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,1115
236,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,236,18:35,,40,,47 (+7),"GOOD FT by DOWNS,DORIAN",AC 40-47 (-7),,"GOOD FT by DOWNS,DORIAN",2,free throw,good,asbury (ky.),dorian downs,1,1115
237,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,237,18:35,,,,,"MISS FT by DOWNS,DORIAN",,,"MISS FT by DOWNS,DORIAN",2,free throw,missed,asbury (ky.),dorian downs,,1115
238,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,238,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
239,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,239,18:20,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,1100
240,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,240,18:20,,,,,"STEAL  by DOWNS,DORIAN",,,"STEAL  by DOWNS,DORIAN",2,steal,,asbury (ky.),,,1100
241,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,241,18:13,,40,,49 (+9),"GOOD JUMPER by CARROLL,LAURA",AC 40-49 (-9),,"GOOD JUMPER by CARROLL,LAURA",2,jumper,good,asbury (ky.),laura carroll,2,1093
242,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,242,--,,,,,"ASSIST  by BARBEE,TRENIA",,,"ASSIST  by BARBEE,TRENIA",2,assist,,asbury (ky.),trenia barbee,,
243,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,243,17:50,"GOOD 3PTR by HARTLAGE,MAGGIE",43,,49 (+6),,CENTRE_W 43-49 (-6),,"GOOD 3PTR by HARTLAGE,MAGGIE",2,three pointer,good,Centre,maggie hartlage,3,1070
244,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,244,--,"ASSIST  by MIRE,JENNA",,,,,,,"ASSIST  by MIRE,JENNA",2,assist,,Centre,jenna mire,,
245,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,245,17:39,,43,,51 (+8),"GOOD JUMPER by CARROLL,LAURA",AC 43-51 (-8),,"GOOD JUMPER by CARROLL,LAURA",2,jumper,good,asbury (ky.),laura carroll,2,1059
246,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,246,17:24,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,1044
247,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,247,17:24,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,1044
248,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,248,17:24,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,1044
249,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,249,17:24,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,1044
250,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,250,17:21,"GOOD JUMPER by BENHAM,CHELSEA(in the paint)",45,,51 (+6),,CENTRE_W 45-51 (-6),,"GOOD JUMPER by BENHAM,CHELSEA(in the paint)",2,jumper,good,Centre,chelsea benham,2,1041
251,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,251,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
252,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,252,16:57,,,,,"MISS JUMPER by WOOD,ANNISSIA",,,"MISS JUMPER by WOOD,ANNISSIA",2,jumper,missed,asbury (ky.),annissia wood,,1017
253,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,253,--,,,,,"REBOUND OFF by CARROLL,LAURA",,,"REBOUND OFF by CARROLL,LAURA",2,offensive rebound,,asbury (ky.),laura carroll,,
254,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,254,16:57,,,,,"TURNOVER  by GRIFFITH,LAKIN",,,"TURNOVER  by GRIFFITH,LAKIN",2,turnover,,asbury (ky.),lakin griffith,,1017
255,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,255,16:44,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",47,,51 (+4),,CENTRE_W 47-51 (-4),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",2,jumper,good,Centre,paige baechle,2,1004
256,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,256,--,"ASSIST  by MOORE,HILLARY",,,,,,,"ASSIST  by MOORE,HILLARY",2,assist,,Centre,hillary moore,,
257,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,257,16:27,,,,,"TURNOVER  by DOWNS,DORIAN",,,"TURNOVER  by DOWNS,DORIAN",2,turnover,,asbury (ky.),dorian downs,,987
258,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,258,16:27,,,,,"SUB IN by GORBY,KYLEE",,,"SUB IN by GORBY,KYLEE",2,subbing in,,asbury (ky.),kylee gorby,,987
259,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,259,16:27,,,,,"SUB OUT by WOOD,ANNISSIA",,,"SUB OUT by WOOD,ANNISSIA",2,subbing out,,asbury (ky.),annissia wood,,987
260,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,260,16:13,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,973
261,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,261,15:58,,47,,53 (+6),"GOOD JUMPER by BARBEE,TRENIA",AC 47-53 (-6),,"GOOD JUMPER by BARBEE,TRENIA",2,jumper,good,asbury (ky.),trenia barbee,2,958
262,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,262,15:58,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,958
263,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,263,15:38,,,,,"FOUL  by BARBEE,TRENIA",,,"FOUL  by BARBEE,TRENIA",2,foul,,asbury (ky.),trenia barbee,,938
264,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,264,15:38,"GOOD FT by BAECHLE,PAIGE",48,,53 (+5),,CENTRE_W 48-53 (-5),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,938
265,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,265,15:38,"GOOD FT by BAECHLE,PAIGE",49,,53 (+4),,CENTRE_W 49-53 (-4),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,938
266,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,266,15:22,,,,,"MISS JUMPER by CARROLL,LAURA",,,"MISS JUMPER by CARROLL,LAURA",2,jumper,missed,asbury (ky.),laura carroll,,922
267,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,267,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
268,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,268,14:55,,,,,"FOUL  by CARROLL,LAURA",,,"FOUL  by CARROLL,LAURA",2,foul,,asbury (ky.),laura carroll,,895
269,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,269,14:46,,,,,"FOUL  by GRIFFITH,LAKIN",,,"FOUL  by GRIFFITH,LAKIN",2,foul,,asbury (ky.),lakin griffith,,886
270,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,270,14:46,"GOOD FT by BENHAM,CHELSEA",50,,53 (+3),,CENTRE_W 50-53 (-3),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,886
271,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,271,14:46,"GOOD FT by BENHAM,CHELSEA",51,,53 (+2),,CENTRE_W 51-53 (-2),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,886
272,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,272,14:46,,,,,"SUB IN by RINEHART,KELLI",,,"SUB IN by RINEHART,KELLI",2,subbing in,,asbury (ky.),kelli rinehart,,886
273,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,273,14:46,,,,,"SUB IN by WOOD,ANNISSIA",,,"SUB IN by WOOD,ANNISSIA",2,subbing in,,asbury (ky.),annissia wood,,886
274,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,274,14:46,,,,,"SUB OUT by GRIFFITH,LAKIN",,,"SUB OUT by GRIFFITH,LAKIN",2,subbing out,,asbury (ky.),lakin griffith,,886
275,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,275,14:46,,,,,"SUB OUT by CARROLL,LAURA",,,"SUB OUT by CARROLL,LAURA",2,subbing out,,asbury (ky.),laura carroll,,886
276,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,276,14:18,,51,,55 (+4),"GOOD JUMPER by RINEHART,KELLI",AC 51-55 (-4),,"GOOD JUMPER by RINEHART,KELLI",2,jumper,good,asbury (ky.),kelli rinehart,2,858
277,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,277,--,,,,,"ASSIST  by GORBY,KYLEE",,,"ASSIST  by GORBY,KYLEE",2,assist,,asbury (ky.),kylee gorby,,
278,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,278,13:55,"MISS JUMPER by GUY,ALANNA",,,,,,,"MISS JUMPER by GUY,ALANNA",2,jumper,missed,Centre,alanna guy,,835
279,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,279,--,,,,,"REBOUND DEF by WOOD,ANNISSIA",,,"REBOUND DEF by WOOD,ANNISSIA",2,defensive rebound,,asbury (ky.),annissia wood,,
280,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,280,13:50,"FOUL  by MOORE,HILLARY",,,,,,,"FOUL  by MOORE,HILLARY",2,foul,,Centre,hillary moore,,830
281,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,281,13:50,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,830
282,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,282,13:50,"SUB IN by WINSTEAD,MARY",,,,,,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,830
283,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,283,13:50,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,830
284,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,284,13:50,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,830
285,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,285,13:50,,,,,"SUB IN by EDMONDS,TJ",,,"SUB IN by EDMONDS,TJ",2,subbing in,,asbury (ky.),tj edmonds,,830
286,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,286,13:50,,,,,"SUB OUT by GORBY,KYLEE",,,"SUB OUT by GORBY,KYLEE",2,subbing out,,asbury (ky.),kylee gorby,,830
287,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,287,13:28,,,,,"TURNOVER  by BARBEE,TRENIA",,,"TURNOVER  by BARBEE,TRENIA",2,turnover,,asbury (ky.),trenia barbee,,808
288,9,asbury,Centre College,Asbury (Ky.),72-77,72,77,"40, 32, 72","46, 31, 77",40,32,72,46,31,77,3-6,110-3,12/13/12,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,288,13:07,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",53,,55 (+2),,CENTRE_W 53-55 (-2),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",2,jumper,good,Centre,paige baechle,2,787
