,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
252,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,252,14:54,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,894
253,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,253,14:54,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,894
254,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,254,14:54,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,894
255,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,255,14:37,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,877
256,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,256,14:35,"STEAL  by ADAMS,ALEX",,,,,,,"STEAL  by ADAMS,ALEX",2,steal,,birmingham-southern,,,875
257,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,257,14:29,"TURNOVER  by ADAMS,ALEX",,,,,,,"TURNOVER  by ADAMS,ALEX",2,turnover,,birmingham-southern,alex adams,,869
258,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,258,14:27,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,867
259,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,259,14:19,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,859
260,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,260,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",2,offensive rebound,,Centre,alexis guy,,
261,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,261,14:08,"FOUL  by SHORT,MELANIE",,,,,,,"FOUL  by SHORT,MELANIE",2,foul,,birmingham-southern,melanie short,,848
262,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,262,14:08,,,,,"MISS FT by MOORE,HILLARY",,,"MISS FT by MOORE,HILLARY",2,free throw,missed,Centre,hillary moore,,848
263,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,263,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
264,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,264,14:08,,30,,41 (+11),"GOOD FT by MOORE,HILLARY",CENTRE_W 30-41 (+11),,"GOOD FT by MOORE,HILLARY",2,free throw,good,Centre,hillary moore,1,848
265,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,265,14:08,"SUB IN by MOORE,ERIN",,,,,,,"SUB IN by MOORE,ERIN",2,subbing in,,birmingham-southern,erin moore,,848
266,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,266,14:08,"SUB OUT by SHORT,MELANIE",,,,,,,"SUB OUT by SHORT,MELANIE",2,subbing out,,birmingham-southern,melanie short,,848
267,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,267,13:47,"MISS JUMPER by BROMIRSKI,ELIZABETH",,,,,,,"MISS JUMPER by BROMIRSKI,ELIZABETH",2,jumper,missed,birmingham-southern,elizabeth bromirski,,827
268,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,268,--,"REBOUND OFF by ADAMS,ALEX",,,,,,,"REBOUND OFF by ADAMS,ALEX",2,offensive rebound,,birmingham-southern,alex adams,,
269,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,269,13:42,,,,,"FOUL  by STOUGH,MARY",,,"FOUL  by STOUGH,MARY",2,foul,,Centre,mary stough,,822
270,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,270,13:42,"MISS FT by ADAMS,ALEX",,,,,,,"MISS FT by ADAMS,ALEX",2,free throw,missed,birmingham-southern,alex adams,,822
271,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,271,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
272,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,272,13:42,"MISS FT by ADAMS,ALEX",,,,,,,"MISS FT by ADAMS,ALEX",2,free throw,missed,birmingham-southern,alex adams,,822
273,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,273,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
274,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,274,13:31,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,811
275,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,275,13:31,,,,,"FOUL  by STOUGH,MARY",,,"FOUL  by STOUGH,MARY",2,foul,,Centre,mary stough,,811
276,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,276,13:31,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,811
277,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,277,13:13,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,793
278,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,278,13:13,"MISS FT by ADAMS,ALEX",,,,,,,"MISS FT by ADAMS,ALEX",2,free throw,missed,birmingham-southern,alex adams,,793
279,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,279,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
280,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,280,13:13,"GOOD FT by ADAMS,ALEX",31,,41 (+10),,BSC 31-41 (+10),,"GOOD FT by ADAMS,ALEX",2,free throw,good,birmingham-southern,alex adams,1,793
281,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,281,13:13,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,793
282,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,282,13:13,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,793
283,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,283,13:13,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,793
284,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,284,13:13,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,793
285,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,285,13:13,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,793
286,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,286,13:13,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,793
287,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,287,12:54,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,774
288,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,288,12:52,"STEAL  by KING,CAROLINE",,,,,,,"STEAL  by KING,CAROLINE",2,steal,,birmingham-southern,,,772
289,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,289,12:31,"GOOD 3PTR by ADAMS,ALEX",34,,41 (+7),,BSC 34-41 (+7),,"GOOD 3PTR by ADAMS,ALEX",2,three pointer,good,birmingham-southern,alex adams,3,751
290,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,290,12:10,"FOUL  by MOORE,ERIN",,,,,,,"FOUL  by MOORE,ERIN",2,foul,,birmingham-southern,erin moore,,730
291,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,291,11:55,,,,,"MISS 3PTR by WINSTEAD,MARY",,,"MISS 3PTR by WINSTEAD,MARY",2,three pointer,missed,Centre,mary winstead,,715
292,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,292,--,"REBOUND DEF by MOORE,ERIN",,,,,,,"REBOUND DEF by MOORE,ERIN",2,defensive rebound,,birmingham-southern,erin moore,,
293,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,293,11:32,"MISS JUMPER by MOORE,ERIN",,,,,,,"MISS JUMPER by MOORE,ERIN",2,jumper,missed,birmingham-southern,erin moore,,692
294,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,294,--,,,,,"REBOUND DEF by STOUGH,MARY",,,"REBOUND DEF by STOUGH,MARY",2,defensive rebound,,Centre,mary stough,,
295,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,295,11:13,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,673
296,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,296,--,"REBOUND DEF by BROMIRSKI,ELIZABETH",,,,,,,"REBOUND DEF by BROMIRSKI,ELIZABETH",2,defensive rebound,,birmingham-southern,elizabeth bromirski,,
297,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,297,11:00,"GOOD LAYUP by ADAMS,ALEX(in the paint)",36,,41 (+5),,BSC 36-41 (+5),,"GOOD LAYUP by ADAMS,ALEX(in the paint)",2,layup,good,birmingham-southern,alex adams,2,660
298,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,298,11:00,,,,,"FOUL  by STOUGH,MARY",,,"FOUL  by STOUGH,MARY",2,foul,,Centre,mary stough,,660
299,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,299,11:00,"MISS FT by ADAMS,ALEX",,,,,,,"MISS FT by ADAMS,ALEX",2,free throw,missed,birmingham-southern,alex adams,,660
300,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,300,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
301,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,301,11:00,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,660
302,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,302,11:00,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,660
303,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,303,10:46,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,646
304,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,304,--,"REBOUND DEF by KING,CAROLINE",,,,,,,"REBOUND DEF by KING,CAROLINE",2,defensive rebound,,birmingham-southern,caroline king,,
305,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,305,10:24,"GOOD LAYUP by ADAMS,ALEX(in the paint)",38,,41 (+3),,BSC 38-41 (+3),,"GOOD LAYUP by ADAMS,ALEX(in the paint)",2,layup,good,birmingham-southern,alex adams,2,624
306,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,306,--,"ASSIST  by FORD,KAYLA",,,,,,,"ASSIST  by FORD,KAYLA",2,assist,,birmingham-southern,kayla ford,,
307,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,307,10:14,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,614
308,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,308,09:54,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,594
309,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,309,--,"REBOUND DEF by ADAMS,ALEX",,,,,,,"REBOUND DEF by ADAMS,ALEX",2,defensive rebound,,birmingham-southern,alex adams,,
310,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,310,09:44,"GOOD LAYUP by ADAMS,ALEX(in the paint)",40,,41 (+1),,BSC 40-41 (+1),,"GOOD LAYUP by ADAMS,ALEX(in the paint)",2,layup,good,birmingham-southern,alex adams,2,584
311,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,311,09:44,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,584
312,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,312,09:43,"MISS FT by ADAMS,ALEX",,,,,,,"MISS FT by ADAMS,ALEX",2,free throw,missed,birmingham-southern,alex adams,,583
313,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,313,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
314,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,314,09:43,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,583
315,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,315,09:43,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,583
316,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,316,09:43,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,583
317,21,birmingham-southern,Birmingham-Southern,Centre College,75-69,75,69,"30, 31, 14, 75","25, 36, 8, 69",30,31,14,75,25,36,8,69,"11-10, 9-2 SAA","10-12, 5-6 SAA",02/08/13,Win,314,No Location Recorded,6:00 PM,H,317,09:43,,,,,"SUB OUT by WINSTEAD,MARY",,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,583
