,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HANOVER,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
292,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,292,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
293,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,293,19:14,"MISS 3PTR by BISCHOFF,CAITLIN",,,,,,,"MISS 3PTR by BISCHOFF,CAITLIN",2,three pointer,missed,hanover,caitlin bischoff,,1154
294,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,294,--,"REBOUND OFF by HOPKINS,ALICIA",,,,,,,"REBOUND OFF by HOPKINS,ALICIA",2,offensive rebound,,hanover,alicia hopkins,,
295,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,295,19:04,"MISS LAYUP by WATSON,SHAUNA",,,,,,,"MISS LAYUP by WATSON,SHAUNA",2,layup,missed,hanover,shauna watson,,1144
296,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,296,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
297,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,297,18:56,,33,,61 (+28),"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",CENTRE_W 33-61 (+28),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",2,jumper,good,Centre,paige baechle,2,1136
298,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,298,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
299,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,299,18:48,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",35,,61 (+26),,HANOVER 35-61 (+26),,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",2,layup,good,hanover,courtney prater,2,1128
300,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,300,--,"ASSIST  by BISCHOFF,CAITLIN",,,,,,,"ASSIST  by BISCHOFF,CAITLIN",2,assist,,hanover,caitlin bischoff,,
301,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,301,18:28,,,,,"MISS 3PTR by MIRE,JENNA",,,"MISS 3PTR by MIRE,JENNA",2,three pointer,missed,Centre,jenna mire,,1108
302,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,302,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
303,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,303,18:17,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,1097
304,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,304,--,"REBOUND DEF by GAHIMER,KATIE",,,,,,,"REBOUND DEF by GAHIMER,KATIE",2,defensive rebound,,hanover,katie gahimer,,
305,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,305,18:11,"TURNOVER  by HOPKINS,ALICIA",,,,,,,"TURNOVER  by HOPKINS,ALICIA",2,turnover,,hanover,alicia hopkins,,1091
306,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,306,18:08,,,,,"STEAL  by HARTLAGE,MAGGIE",,,"STEAL  by HARTLAGE,MAGGIE",2,steal,,Centre,,,1088
307,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,307,18:04,,,,,"MISS LAYUP by WINSTEAD,BRIDGET",,,"MISS LAYUP by WINSTEAD,BRIDGET",2,layup,missed,Centre,bridget winstead,,1084
308,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,308,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
309,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,309,18:03,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,1083
310,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,310,18:03,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,1083
311,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,311,17:36,"MISS LAYUP by PRATER,COURTNEY",,,,,,,"MISS LAYUP by PRATER,COURTNEY",2,layup,missed,hanover,courtney prater,,1056
312,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,312,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
313,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,313,17:27,,,,,"TURNOVER  by MIRE,JENNA",,,"TURNOVER  by MIRE,JENNA",2,turnover,,Centre,jenna mire,,1047
314,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,314,17:26,"STEAL  by BISCHOFF,CAITLIN",,,,,,,"STEAL  by BISCHOFF,CAITLIN",2,steal,,hanover,,,1046
315,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,315,17:19,"GOOD LAYUP by BISCHOFF,CAITLIN(in the paint)",37,,61 (+24),,HANOVER 37-61 (+24),,"GOOD LAYUP by BISCHOFF,CAITLIN(in the paint)",2,layup,good,hanover,caitlin bischoff,2,1039
316,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,316,17:02,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,1022
317,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,317,17:01,"STEAL  by GAHIMER,KATIE",,,,,,,"STEAL  by GAHIMER,KATIE",2,steal,,hanover,,,1021
318,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,318,16:56,"FOUL  by HOPKINS,ALICIA",,,,,,,"FOUL  by HOPKINS,ALICIA",2,foul,,hanover,alicia hopkins,,1016
319,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,319,16:56,"TURNOVER  by HOPKINS,ALICIA",,,,,,,"TURNOVER  by HOPKINS,ALICIA",2,turnover,,hanover,alicia hopkins,,1016
320,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,320,16:56,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1016
321,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,321,16:56,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,1016
322,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,322,16:56,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,1016
323,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,323,16:34,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,994
324,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,324,16:33,"STEAL  by BISCHOFF,CAITLIN",,,,,,,"STEAL  by BISCHOFF,CAITLIN",2,steal,,hanover,,,993
325,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,325,16:18,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",39,,61 (+22),,HANOVER 39-61 (+22),,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",2,layup,good,hanover,courtney prater,2,978
326,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,326,--,"ASSIST  by WATSON,SHAUNA",,,,,,,"ASSIST  by WATSON,SHAUNA",2,assist,,hanover,shauna watson,,
327,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,327,15:55,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,955
328,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,328,--,"REBOUND DEF by GAHIMER,KATIE",,,,,,,"REBOUND DEF by GAHIMER,KATIE",2,defensive rebound,,hanover,katie gahimer,,
329,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,329,15:46,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",41,,61 (+20),,HANOVER 41-61 (+20),,"GOOD LAYUP by PRATER,COURTNEY(in the paint)",2,layup,good,hanover,courtney prater,2,946
330,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,330,--,"ASSIST  by HOPKINS,ALICIA",,,,,,,"ASSIST  by HOPKINS,ALICIA",2,assist,,hanover,alicia hopkins,,
331,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,331,15:41,"SUB IN by MORSE,NATALIE",,,,,,,"SUB IN by MORSE,NATALIE",2,subbing in,,hanover,natalie morse,,941
332,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,332,15:41,"SUB OUT by BISCHOFF,CAITLIN",,,,,,,"SUB OUT by BISCHOFF,CAITLIN",2,subbing out,,hanover,caitlin bischoff,,941
333,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,333,15:41,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,941
334,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,334,15:41,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,941
335,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,335,15:41,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,941
336,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,336,15:41,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,941
337,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,337,15:34,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,934
338,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,338,15:34,"STEAL  by PRATER,COURTNEY",,,,,,,"STEAL  by PRATER,COURTNEY",2,steal,,hanover,,,934
339,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,339,15:34,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,934
340,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,340,15:18,"MISS 3PTR by MORSE,NATALIE",,,,,,,"MISS 3PTR by MORSE,NATALIE",2,three pointer,missed,hanover,natalie morse,,918
341,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,341,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
342,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,342,15:03,,,,,"MISS JUMPER by WINSTEAD,MARY",,,"MISS JUMPER by WINSTEAD,MARY",2,jumper,missed,Centre,mary winstead,,903
343,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,343,--,"REBOUND DEF by GAHIMER,KATIE",,,,,,,"REBOUND DEF by GAHIMER,KATIE",2,defensive rebound,,hanover,katie gahimer,,
344,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,344,14:52,"MISS LAYUP by WATSON,SHAUNA",,,,,,,"MISS LAYUP by WATSON,SHAUNA",2,layup,missed,hanover,shauna watson,,892
345,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,345,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
346,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,346,14:43,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,883
347,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,347,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
348,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,348,14:40,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,880
349,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,349,--,"REBOUND DEF by GAHIMER,KATIE",,,,,,,"REBOUND DEF by GAHIMER,KATIE",2,defensive rebound,,hanover,katie gahimer,,
350,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,350,14:36,,,,,"FOUL  by MOORE,HILLARY",,,"FOUL  by MOORE,HILLARY",2,foul,,Centre,hillary moore,,876
351,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,351,14:36,"GOOD FT by HOPKINS,ALICIA",42,,61 (+19),,HANOVER 42-61 (+19),,"GOOD FT by HOPKINS,ALICIA",2,free throw,good,hanover,alicia hopkins,1,876
352,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,352,14:36,"GOOD FT by HOPKINS,ALICIA",43,,61 (+18),,HANOVER 43-61 (+18),,"GOOD FT by HOPKINS,ALICIA",2,free throw,good,hanover,alicia hopkins,1,876
353,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,353,14:36,"SUB IN by WEDDLE,ELYSE",,,,,,,"SUB IN by WEDDLE,ELYSE",2,subbing in,,hanover,elyse weddle,,876
354,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,354,14:36,"SUB IN by MALLOY,ASHLEY",,,,,,,"SUB IN by MALLOY,ASHLEY",2,subbing in,,hanover,ashley malloy,,876
355,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,355,14:36,"SUB IN by PAHREN,STEPHANIE",,,,,,,"SUB IN by PAHREN,STEPHANIE",2,subbing in,,hanover,stephanie pahren,,876
356,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,356,14:36,"SUB OUT by GAHIMER,KATIE",,,,,,,"SUB OUT by GAHIMER,KATIE",2,subbing out,,hanover,katie gahimer,,876
357,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,357,14:36,"SUB OUT by PRATER,COURTNEY",,,,,,,"SUB OUT by PRATER,COURTNEY",2,subbing out,,hanover,courtney prater,,876
358,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,358,14:36,"SUB OUT by WATSON,SHAUNA",,,,,,,"SUB OUT by WATSON,SHAUNA",2,subbing out,,hanover,shauna watson,,876
359,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,359,14:27,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,867
360,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,360,14:26,"STEAL  by HOPKINS,ALICIA",,,,,,,"STEAL  by HOPKINS,ALICIA",2,steal,,hanover,,,866
361,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,361,14:22,"TURNOVER  by MORSE,NATALIE",,,,,,,"TURNOVER  by MORSE,NATALIE",2,turnover,,hanover,natalie morse,,862
362,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,362,14:21,,,,,"STEAL  by HARTLAGE,MAGGIE",,,"STEAL  by HARTLAGE,MAGGIE",2,steal,,Centre,,,861
363,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,363,14:19,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,859
364,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,364,14:05,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,845
365,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,365,--,"REBOUND DEF by PAHREN,STEPHANIE",,,,,,,"REBOUND DEF by PAHREN,STEPHANIE",2,defensive rebound,,hanover,stephanie pahren,,
366,10,hanover,HANOVER,CENTRE,77-80,77,80,"56, 13, 8, 77","31, 38, 11, 80",56,13,8,77,31,38,11,80,6-4,4-6,12/28/12,Lose,96,No Location Recorded,1 p.m.,H,366,13:41,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,821
