,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
200,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,200,01:14,"SUB OUT by SEWELL,KAYLA",,,,,,,"SUB OUT by SEWELL,KAYLA",1,subbing out,,sewanee-univ. of south,kayla sewell,,74
201,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,201,01:04,,15,,28 (+13),"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 15-28 (+13),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",1,layup,good,Centre,chelsea benham,2,64
202,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,202,--,,,,,"ASSIST  by BAECHLE,PAIGE",,,"ASSIST  by BAECHLE,PAIGE",1,assist,,Centre,paige baechle,,
203,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,203,01:02,"FOUL  by MCDONOUGH,HALEY",,,,,,,"FOUL  by MCDONOUGH,HALEY",1,foul,,sewanee-univ. of south,haley mcdonough,,62
204,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,204,01:02,,15,,29 (+14),"GOOD FT by BENHAM,CHELSEA",CENTRE_W 15-29 (+14),,"GOOD FT by BENHAM,CHELSEA",1,free throw,good,Centre,chelsea benham,1,62
205,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,205,00:45,"GOOD 3PTR by LOWE,PAIGE",18,,29 (+11),,SEWANEE 18-29 (+11),,"GOOD 3PTR by LOWE,PAIGE",1,three pointer,good,sewanee-univ. of south,paige lowe,3,45
206,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,206,--,"ASSIST  by MEDLEY,CLARISSA",,,,,,,"ASSIST  by MEDLEY,CLARISSA",1,assist,,sewanee-univ. of south,clarissa medley,,
207,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,207,00:22,,,,,"MISS 3PTR by BAECHLE,PAIGE",,,"MISS 3PTR by BAECHLE,PAIGE",1,three pointer,missed,Centre,paige baechle,,22
208,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,208,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",1,offensive rebound,,Centre,paige baechle,,
209,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,209,00:18,,18,,31 (+13),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 18-31 (+13),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",1,layup,good,Centre,paige baechle,2,18
210,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,210,00:00,"MISS JUMPER by MEDLEY,CLARISSA",,,,,,,"MISS JUMPER by MEDLEY,CLARISSA",1,jumper,missed,sewanee-univ. of south,clarissa medley,,0
211,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,211,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
212,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,212,Start Period 2,,,,,,,,,2,,,,,,
213,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,213,19:35,"MISS 3PTR by BRADFORD,DEE",,,,,,,"MISS 3PTR by BRADFORD,DEE",2,three pointer,missed,sewanee-univ. of south,dee bradford,,1175
214,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,214,--,"REBOUND OFF by SEWELL,KAYLA",,,,,,,"REBOUND OFF by SEWELL,KAYLA",2,offensive rebound,,sewanee-univ. of south,kayla sewell,,
215,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,215,19:31,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,1171
216,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,216,19:29,"TURNOVER  by SAMOCIUK,JAMIE",,,,,,,"TURNOVER  by SAMOCIUK,JAMIE",2,turnover,,sewanee-univ. of south,jamie samociuk,,1169
217,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,217,19:14,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,1154
218,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,218,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
219,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,219,19:05,"FOUL  by BRADFORD,DEE",,,,,,,"FOUL  by BRADFORD,DEE",2,foul,,sewanee-univ. of south,dee bradford,,1145
220,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,220,19:05,,18,,32 (+14),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 18-32 (+14),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,1145
221,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,221,19:05,,18,,33 (+15),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 18-33 (+15),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,1145
222,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,222,19:05,"SUB IN by JONES,MCKENZIE",,,,,,,"SUB IN by JONES,MCKENZIE",2,subbing in,,sewanee-univ. of south,mckenzie jones,,1145
223,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,223,19:05,"SUB OUT by BRADFORD,DEE",,,,,,,"SUB OUT by BRADFORD,DEE",2,subbing out,,sewanee-univ. of south,dee bradford,,1145
224,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,224,18:43,"MISS 3PTR by LOWE,PAIGE",,,,,,,"MISS 3PTR by LOWE,PAIGE",2,three pointer,missed,sewanee-univ. of south,paige lowe,,1123
225,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,225,--,"REBOUND OFF by SAMOCIUK,JAMIE",,,,,,,"REBOUND OFF by SAMOCIUK,JAMIE",2,offensive rebound,,sewanee-univ. of south,jamie samociuk,,
226,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,226,18:29,"TURNOVER  by CHAUVIN,JAMIE",,,,,,,"TURNOVER  by CHAUVIN,JAMIE",2,turnover,,sewanee-univ. of south,jamie chauvin,,1109
227,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,227,18:27,,,,,"STEAL  by BENHAM,CHELSEA",,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,1107
228,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,228,18:24,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,1104
229,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,229,--,"REBOUND DEF by CHAUVIN,JAMIE",,,,,,,"REBOUND DEF by CHAUVIN,JAMIE",2,defensive rebound,,sewanee-univ. of south,jamie chauvin,,
230,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,230,18:07,"TURNOVER  by JONES,MCKENZIE",,,,,,,"TURNOVER  by JONES,MCKENZIE",2,turnover,,sewanee-univ. of south,mckenzie jones,,1087
231,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,231,18:04,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,1084
232,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,232,18:02,,18,,35 (+17),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 18-35 (+17),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,1082
233,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,233,--,,,,,"ASSIST  by BAECHLE,PAIGE",,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
234,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,234,17:40,"MISS LAYUP by CHAUVIN,JAMIE",,,,,,,"MISS LAYUP by CHAUVIN,JAMIE",2,layup,missed,sewanee-univ. of south,jamie chauvin,,1060
235,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,235,--,"REBOUND OFF by JONES,MCKENZIE",,,,,,,"REBOUND OFF by JONES,MCKENZIE",2,offensive rebound,,sewanee-univ. of south,mckenzie jones,,
236,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,236,17:32,"MISS JUMPER by JONES,MCKENZIE",,,,,,,"MISS JUMPER by JONES,MCKENZIE",2,jumper,missed,sewanee-univ. of south,mckenzie jones,,1052
237,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,237,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
238,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,238,17:30,"FOUL  by CHAUVIN,JAMIE",,,,,,,"FOUL  by CHAUVIN,JAMIE",2,foul,,sewanee-univ. of south,jamie chauvin,,1050
239,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,239,17:30,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,1050
240,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,240,17:30,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,1050
241,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,241,17:30,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,1050
242,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,242,17:30,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,1050
243,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,243,17:30,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,1050
244,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,244,17:30,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,1050
245,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,245,17:30,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,1050
246,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,246,17:30,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,1050
247,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,247,17:21,"TURNOVER  by CHAUVIN,JAMIE",,,,,,,"TURNOVER  by CHAUVIN,JAMIE",2,turnover,,sewanee-univ. of south,jamie chauvin,,1041
248,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,248,17:11,"TURNOVER  by LOWE,PAIGE",,,,,,,"TURNOVER  by LOWE,PAIGE",2,turnover,,sewanee-univ. of south,paige lowe,,1031
249,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,249,17:07,,,,,"MISS FT by GUY,ALEXIS",,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,1027
250,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,250,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
251,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,251,17:07,,18,,36 (+18),"GOOD FT by GUY,ALEXIS",CENTRE_W 18-36 (+18),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,1027
252,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,252,17:05,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",2,steal,,Centre,,,1025
253,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,253,17:02,"TURNOVER  by SAMOCIUK,JAMIE",,,,,,,"TURNOVER  by SAMOCIUK,JAMIE",2,turnover,,sewanee-univ. of south,jamie samociuk,,1022
254,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,254,17:00,,,,,"STEAL  by WINSTEAD,MARY",,,"STEAL  by WINSTEAD,MARY",2,steal,,Centre,,,1020
255,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,255,16:55,"FOUL  by CHAUVIN,JAMIE",,,,,,,"FOUL  by CHAUVIN,JAMIE",2,foul,,sewanee-univ. of south,jamie chauvin,,1015
256,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,256,16:53,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,1013
257,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,257,16:52,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,1012
258,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,258,16:42,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,1002
259,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,259,--,"REBOUND DEF by CHAUVIN,JAMIE",,,,,,,"REBOUND DEF by CHAUVIN,JAMIE",2,defensive rebound,,sewanee-univ. of south,jamie chauvin,,
260,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,260,16:38,,,,,"FOUL  by STOUGH,MARY",,,"FOUL  by STOUGH,MARY",2,foul,,Centre,mary stough,,998
261,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,261,16:38,"SUB IN by MEDLEY,CLARISSA",,,,,,,"SUB IN by MEDLEY,CLARISSA",2,subbing in,,sewanee-univ. of south,clarissa medley,,998
262,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,262,16:38,"SUB OUT by SAMOCIUK,JAMIE",,,,,,,"SUB OUT by SAMOCIUK,JAMIE",2,subbing out,,sewanee-univ. of south,jamie samociuk,,998
263,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,263,16:19,"MISS LAYUP by SEWELL,KAYLA",,,,,,,"MISS LAYUP by SEWELL,KAYLA",2,layup,missed,sewanee-univ. of south,kayla sewell,,979
264,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,264,--,,,,,"REBOUND DEF by STOUGH,MARY",,,"REBOUND DEF by STOUGH,MARY",2,defensive rebound,,Centre,mary stough,,
265,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,265,16:00,,,,,"MISS 3PTR by MOORE,HILLARY",,,"MISS 3PTR by MOORE,HILLARY",2,three pointer,missed,Centre,hillary moore,,960
266,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,266,--,"REBOUND DEF by MEDLEY,CLARISSA",,,,,,,"REBOUND DEF by MEDLEY,CLARISSA",2,defensive rebound,,sewanee-univ. of south,clarissa medley,,
267,14,sewanee,Sewanee-Univ. of South,Centre College,56-37,56,37,"31, 25, 56","18, 19, 37",31,25,56,18,19,37,"5-9, 3-1 SAA","5-7, 0-4 SAA",01/12/13,Win,228,No Location Recorded,1 p.m.,H,267,15:44,"GOOD 3PTR by CHAUVIN,JAMIE",21,,36 (+15),,SEWANEE 21-36 (+15),,"GOOD 3PTR by CHAUVIN,JAMIE",2,three pointer,good,sewanee-univ. of south,jamie chauvin,3,944
