,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,DC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
309,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,309,11:52,,,,,"MISS JUMPER by WINSTEAD,MARY",,,"MISS JUMPER by WINSTEAD,MARY",2,jumper,missed,Centre,mary winstead,,712
310,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,310,11:51,"BLOCK  by BIRCHMEIER,ASHLEY",,,,,,,"BLOCK  by BIRCHMEIER,ASHLEY",2,block,,defiance college,ashley birchmeier,,711
311,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,311,--,,,,,"REBOUND OFF by STOUGH,MARY",,,"REBOUND OFF by STOUGH,MARY",2,offensive rebound,,Centre,mary stough,,
312,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,312,11:50,"FOUL  by BIRCHMEIER,ASHLEY",,,,,,,"FOUL  by BIRCHMEIER,ASHLEY",2,foul,,defiance college,ashley birchmeier,,710
313,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,313,11:50,,27,,63 (+36),"GOOD FT by STOUGH,MARY",CENTRE_W 27-63 (+36),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,710
314,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,314,11:50,,,,,"MISS FT by STOUGH,MARY",,,"MISS FT by STOUGH,MARY",2,free throw,missed,Centre,mary stough,,710
315,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,315,--,,,,,"REBOUND OFF by WINSTEAD,BRIDGET",,,"REBOUND OFF by WINSTEAD,BRIDGET",2,offensive rebound,,Centre,bridget winstead,,
316,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,316,11:50,"SUB IN by KING,ERICA",,,,,,,"SUB IN by KING,ERICA",2,subbing in,,defiance college,erica king,,710
317,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,317,11:50,"SUB IN by FIX,CATEY",,,,,,,"SUB IN by FIX,CATEY",2,subbing in,,defiance college,catey fix,,710
318,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,318,11:50,"SUB OUT by KATH,MARISSA",,,,,,,"SUB OUT by KATH,MARISSA",2,subbing out,,defiance college,marissa kath,,710
319,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,319,11:50,"SUB OUT by CIMINILLO,RACHEL",,,,,,,"SUB OUT by CIMINILLO,RACHEL",2,subbing out,,defiance college,rachel ciminillo,,710
320,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,320,11:29,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,689
321,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,321,--,"REBOUND DEF by KING,ERICA",,,,,,,"REBOUND DEF by KING,ERICA",2,defensive rebound,,defiance college,erica king,,
322,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,322,11:15,"MISS 3PTR by KING,ERICA",,,,,,,"MISS 3PTR by KING,ERICA",2,three pointer,missed,defiance college,erica king,,675
323,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,323,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
324,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,324,11:01,,,,,"TURNOVER  by WINSTEAD,BRIDGET",,,"TURNOVER  by WINSTEAD,BRIDGET",2,turnover,,Centre,bridget winstead,,661
325,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,325,11:01,"SUB IN by HARSHMAN,HANNAH",,,,,,,"SUB IN by HARSHMAN,HANNAH",2,subbing in,,defiance college,hannah harshman,,661
326,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,326,11:01,"SUB OUT by BIRCHMEIER,ASHLEY",,,,,,,"SUB OUT by BIRCHMEIER,ASHLEY",2,subbing out,,defiance college,ashley birchmeier,,661
327,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,327,11:01,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,661
328,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,328,11:01,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,661
329,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,329,11:00,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,660
330,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,330,10:47,"GOOD JUMPER by ZACHRICH,MEGAN",29,,63 (+34),,DC 29-63 (+34),,"GOOD JUMPER by ZACHRICH,MEGAN",2,jumper,good,defiance college,megan zachrich,2,647
331,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,331,10:25,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,625
332,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,332,10:25,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,625
333,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,333,10:25,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,625
334,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,334,10:14,"MISS LAYUP by COMDEN,KIM",,,,,,,"MISS LAYUP by COMDEN,KIM",2,layup,missed,defiance college,kim comden,,614
335,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,335,--,"REBOUND OFF by ZACHRICH,MEGAN",,,,,,,"REBOUND OFF by ZACHRICH,MEGAN",2,offensive rebound,,defiance college,megan zachrich,,
336,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,336,10:10,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,610
337,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,337,10:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,610
338,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,338,10:10,"GOOD FT by ZACHRICH,MEGAN",30,,63 (+33),,DC 30-63 (+33),,"GOOD FT by ZACHRICH,MEGAN",2,free throw,good,defiance college,megan zachrich,1,610
339,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,339,10:10,"GOOD FT by ZACHRICH,MEGAN",31,,63 (+32),,DC 31-63 (+32),,"GOOD FT by ZACHRICH,MEGAN",2,free throw,good,defiance college,megan zachrich,1,610
340,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,340,10:10,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,610
341,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,341,10:10,,,,,"SUB OUT by WINSTEAD,MARY",,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,610
342,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,342,09:56,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,596
343,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,343,--,"REBOUND DEF by HARSHMAN,HANNAH",,,,,,,"REBOUND DEF by HARSHMAN,HANNAH",2,defensive rebound,,defiance college,hannah harshman,,
344,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,344,09:47,"MISS JUMPER by ZACHRICH,MEGAN",,,,,,,"MISS JUMPER by ZACHRICH,MEGAN",2,jumper,missed,defiance college,megan zachrich,,587
345,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,345,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
346,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,346,09:43,"FOUL  by HARSHMAN,HANNAH",,,,,,,"FOUL  by HARSHMAN,HANNAH",2,foul,,defiance college,hannah harshman,,583
347,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,347,09:38,,31,,65 (+34),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 31-65 (+34),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,578
348,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,348,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
349,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,349,09:23,"FOUL  by KING,ERICA",,,,,,,"FOUL  by KING,ERICA",2,foul,,defiance college,erica king,,563
350,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,350,09:23,"TURNOVER  by KING,ERICA",,,,,,,"TURNOVER  by KING,ERICA",2,turnover,,defiance college,erica king,,563
351,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,351,09:12,"FOUL  by KING,ERICA",,,,,,,"FOUL  by KING,ERICA",2,foul,,defiance college,erica king,,552
352,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,352,08:58,,31,,66 (+35),"GOOD FT by MOORE,HILLARY",CENTRE_W 31-66 (+35),,"GOOD FT by MOORE,HILLARY",2,free throw,good,Centre,hillary moore,1,538
353,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,353,08:58,,31,,67 (+36),"GOOD FT by MOORE,HILLARY",CENTRE_W 31-67 (+36),,"GOOD FT by MOORE,HILLARY",2,free throw,good,Centre,hillary moore,1,538
354,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,354,08:44,"GOOD LAYUP by ZACHRICH,MEGAN(in the paint)",33,,67 (+34),,DC 33-67 (+34),,"GOOD LAYUP by ZACHRICH,MEGAN(in the paint)",2,layup,good,defiance college,megan zachrich,2,524
355,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,355,--,"ASSIST  by COMDEN,KIM",,,,,,,"ASSIST  by COMDEN,KIM",2,assist,,defiance college,kim comden,,
356,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,356,08:28,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,508
357,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,357,08:26,"STEAL  by COMDEN,KIM",,,,,,,"STEAL  by COMDEN,KIM",2,steal,,defiance college,,,506
358,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,358,08:15,"GOOD LAYUP by ZACHRICH,MEGAN(in the paint)",35,,67 (+32),,DC 35-67 (+32),,"GOOD LAYUP by ZACHRICH,MEGAN(in the paint)",2,layup,good,defiance college,megan zachrich,2,495
359,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,359,--,"ASSIST  by HARSHMAN,HANNAH",,,,,,,"ASSIST  by HARSHMAN,HANNAH",2,assist,,defiance college,hannah harshman,,
360,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,360,07:50,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,470
361,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,361,07:50,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,470
362,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,362,07:50,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,470
363,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,363,07:26,"TURNOVER  by KING,ERICA",,,,,,,"TURNOVER  by KING,ERICA",2,turnover,,defiance college,erica king,,446
364,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,364,07:24,,,,,"STEAL  by BENHAM,CHELSEA",,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,444
365,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,365,07:12,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,432
366,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,366,07:12,"BLOCK  by COMDEN,KIM",,,,,,,"BLOCK  by COMDEN,KIM",2,block,,defiance college,kim comden,,432
367,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,367,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
368,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,368,07:00,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,420
369,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,369,07:00,"BLOCK  by COMDEN,KIM",,,,,,,"BLOCK  by COMDEN,KIM",2,block,,defiance college,kim comden,,420
370,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,370,--,"REBOUND DEF by HARSHMAN,HANNAH",,,,,,,"REBOUND DEF by HARSHMAN,HANNAH",2,defensive rebound,,defiance college,hannah harshman,,
371,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,371,06:52,"MISS 3PTR by ZACHRICH,MEGAN",,,,,,,"MISS 3PTR by ZACHRICH,MEGAN",2,three pointer,missed,defiance college,megan zachrich,,412
372,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,372,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
373,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,373,06:42,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,402
374,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,374,06:42,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,402
375,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,375,06:42,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,402
376,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,376,06:34,"MISS 3PTR by COMDEN,KIM",,,,,,,"MISS 3PTR by COMDEN,KIM",2,three pointer,missed,defiance college,kim comden,,394
377,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,377,--,"REBOUND OFF by FIX,CATEY",,,,,,,"REBOUND OFF by FIX,CATEY",2,offensive rebound,,defiance college,catey fix,,
378,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,378,06:13,"TURNOVER  by FIX,CATEY",,,,,,,"TURNOVER  by FIX,CATEY",2,turnover,,defiance college,catey fix,,373
379,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,379,05:51,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,351
380,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,380,05:51,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,351
381,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,381,05:46,,35,,69 (+34),"GOOD LAYUP by GUY,ALANNA(in the paint)",CENTRE_W 35-69 (+34),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,346
382,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,382,05:34,"TURNOVER  by ZACHRICH,MEGAN",,,,,,,"TURNOVER  by ZACHRICH,MEGAN",2,turnover,,defiance college,megan zachrich,,334
383,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,383,05:32,,,,,"STEAL  by GUY,ALANNA",,,"STEAL  by GUY,ALANNA",2,steal,,Centre,,,332
384,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,384,05:28,,,,,"MISS JUMPER by MOORE,HILLARY",,,"MISS JUMPER by MOORE,HILLARY",2,jumper,missed,Centre,hillary moore,,328
385,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,385,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
386,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,386,05:20,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,320
387,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,387,05:19,"STEAL  by HARSHMAN,HANNAH",,,,,,,"STEAL  by HARSHMAN,HANNAH",2,steal,,defiance college,,,319
388,2,defiance,Defiance College,Centre College,78-42,78,42,"45, 33, 78","16, 26, 42",45,33,78,16,26,42,1-1,0-2,11/17/12,Win,142,No Location Recorded,3:00 p.m.,H,388,04:59,"GOOD 3PTR by KING,ERICA",38,,69 (+31),,DC 38-69 (+31),,"GOOD 3PTR by KING,ERICA",2,three pointer,good,defiance college,erica king,3,299
