,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,FCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
297,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,297,13:08,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,788
298,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,298,13:08,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,788
299,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,299,13:08,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,788
300,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,300,12:55,,58 (+6),,52,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",CENTRE_W 58-52 (-6),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,775
301,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,301,--,,,,,"ASSIST  by BAECHLE,PAIGE",,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
302,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,302,12:32,"GOOD LAYUP by CRAWFORD,KEMANI(in the paint)",60 (+8),,52,,FCW 60-52 (-8),,"GOOD LAYUP by CRAWFORD,KEMANI(in the paint)",2,layup,good,ferrum,kemani crawford,2,752
303,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,303,--,"ASSIST  by KIPPS,KATY",,,,,,,"ASSIST  by KIPPS,KATY",2,assist,,ferrum,katy kipps,,
304,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,304,12:11,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,731
305,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,305,12:07,"SUB IN by AKERS,TESLA",,,,,,,"SUB IN by AKERS,TESLA",2,subbing in,,ferrum,tesla akers,,727
306,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,306,12:07,"SUB IN by CULLER,KYLENE",,,,,,,"SUB IN by CULLER,KYLENE",2,subbing in,,ferrum,kylene culler,,727
307,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,307,12:07,"SUB IN by RHODES,JESSICA",,,,,,,"SUB IN by RHODES,JESSICA",2,subbing in,,ferrum,jessica rhodes,,727
308,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,308,12:07,"SUB OUT by SMITH,SHEA",,,,,,,"SUB OUT by SMITH,SHEA",2,subbing out,,ferrum,shea smith,,727
309,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,309,12:07,"SUB OUT by CRAWFORD,KEMANI",,,,,,,"SUB OUT by CRAWFORD,KEMANI",2,subbing out,,ferrum,kemani crawford,,727
310,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,310,12:07,"SUB OUT by KIPPS,KATY",,,,,,,"SUB OUT by KIPPS,KATY",2,subbing out,,ferrum,katy kipps,,727
311,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,311,12:07,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,727
312,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,312,12:07,,,,,"SUB OUT by WINSTEAD,MARY",,,"SUB OUT by WINSTEAD,MARY",2,subbing out,,Centre,mary winstead,,727
313,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,313,11:56,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,716
314,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,314,11:52,"MISS FT by RHODES,JESSICA",,,,,,,"MISS FT by RHODES,JESSICA",2,free throw,missed,ferrum,jessica rhodes,,712
315,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,315,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
316,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,316,11:46,"MISS FT by RHODES,JESSICA",,,,,,,"MISS FT by RHODES,JESSICA",2,free throw,missed,ferrum,jessica rhodes,,706
317,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,317,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
318,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,318,11:38,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,698
319,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,319,--,"REBOUND DEF by RHODES,JESSICA",,,,,,,"REBOUND DEF by RHODES,JESSICA",2,defensive rebound,,ferrum,jessica rhodes,,
320,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,320,11:38,"MISS 3PTR by GOINS,KAYLA",,,,,,,"MISS 3PTR by GOINS,KAYLA",2,three pointer,missed,ferrum,kayla goins,,698
321,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,321,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
322,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,322,11:21,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,681
323,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,323,--,"REBOUND DEF by CULLER,KYLENE",,,,,,,"REBOUND DEF by CULLER,KYLENE",2,defensive rebound,,ferrum,kylene culler,,
324,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,324,11:13,"MISS LAYUP by GOINS,KAYLA",,,,,,,"MISS LAYUP by GOINS,KAYLA",2,layup,missed,ferrum,kayla goins,,673
325,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,325,--,"REBOUND OFF by BURWELL,BOREIKA",,,,,,,"REBOUND OFF by BURWELL,BOREIKA",2,offensive rebound,,ferrum,boreika burwell,,
326,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,326,11:11,"MISS LAYUP by BURWELL,BOREIKA",,,,,,,"MISS LAYUP by BURWELL,BOREIKA",2,layup,missed,ferrum,boreika burwell,,671
327,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,327,11:11,,,,,"BLOCK  by BAECHLE,PAIGE",,,"BLOCK  by BAECHLE,PAIGE",2,block,,Centre,paige baechle,,671
328,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,328,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
329,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,329,11:01,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,661
330,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,330,10:59,"STEAL  by AKERS,TESLA",,,,,,,"STEAL  by AKERS,TESLA",2,steal,,ferrum,,,659
331,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,331,10:43,"MISS 3PTR by AKERS,TESLA",,,,,,,"MISS 3PTR by AKERS,TESLA",2,three pointer,missed,ferrum,tesla akers,,643
332,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,332,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
333,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,333,10:35,,60 (+5),,55,"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 60-55 (-5),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,635
334,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,334,10:29,"GOOD JUMPER by CULLER,KYLENE(in the paint)",62 (+7),,55,,FCW 62-55 (-7),,"GOOD JUMPER by CULLER,KYLENE(in the paint)",2,jumper,good,ferrum,kylene culler,2,629
335,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,335,--,"ASSIST  by GOINS,KAYLA",,,,,,,"ASSIST  by GOINS,KAYLA",2,assist,,ferrum,kayla goins,,
336,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,336,10:05,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,605
337,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,337,--,"REBOUND DEF by CULLER,KYLENE",,,,,,,"REBOUND DEF by CULLER,KYLENE",2,defensive rebound,,ferrum,kylene culler,,
338,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,338,09:57,"GOOD LAYUP by AKERS,TESLA(fastbreak)(in the paint)",64 (+9),,55,,FCW 64-55 (-9),,"GOOD LAYUP by AKERS,TESLA(fastbreak)(in the paint)",2,layup,good,ferrum,tesla(fastbreak) akers,2,597
339,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,339,--,"ASSIST  by GOINS,KAYLA",,,,,,,"ASSIST  by GOINS,KAYLA",2,assist,,ferrum,kayla goins,,
340,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,340,08:45,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,525
341,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,341,08:45,"SUB IN by SMITH,SHEA",,,,,,,"SUB IN by SMITH,SHEA",2,subbing in,,ferrum,shea smith,,525
342,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,342,08:45,"SUB IN by HAIRSTON,JACOLE",,,,,,,"SUB IN by HAIRSTON,JACOLE",2,subbing in,,ferrum,jacole hairston,,525
343,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,343,08:45,"SUB OUT by BURWELL,BOREIKA",,,,,,,"SUB OUT by BURWELL,BOREIKA",2,subbing out,,ferrum,boreika burwell,,525
344,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,344,08:45,"SUB OUT by GOINS,KAYLA",,,,,,,"SUB OUT by GOINS,KAYLA",2,subbing out,,ferrum,kayla goins,,525
345,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,345,08:45,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,525
346,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,346,08:45,,,,,"SUB IN by WINSTEAD,MARY",,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,525
347,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,347,08:45,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,525
348,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,348,08:45,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,525
349,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,349,08:45,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,525
350,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,350,08:45,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,525
351,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,351,08:36,,64 (+7),,57,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",CENTRE_W 64-57 (-7),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",2,jumper,good,Centre,paige baechle,2,516
352,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,352,--,,,,,"ASSIST  by WINSTEAD,MARY",,,"ASSIST  by WINSTEAD,MARY",2,assist,,Centre,mary winstead,,
353,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,353,08:14,"MISS JUMPER by SMITH,SHEA",,,,,,,"MISS JUMPER by SMITH,SHEA",2,jumper,missed,ferrum,shea smith,,494
354,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,354,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
355,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,355,07:45,,,,,"TURNOVER  by WINSTEAD,MARY",,,"TURNOVER  by WINSTEAD,MARY",2,turnover,,Centre,mary winstead,,465
356,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,356,07:43,"SUB IN by CRAWFORD,KEMANI",,,,,,,"SUB IN by CRAWFORD,KEMANI",2,subbing in,,ferrum,kemani crawford,,463
357,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,357,07:43,"SUB IN by KIPPS,KATY",,,,,,,"SUB IN by KIPPS,KATY",2,subbing in,,ferrum,katy kipps,,463
358,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,358,07:43,"SUB OUT by CULLER,KYLENE",,,,,,,"SUB OUT by CULLER,KYLENE",2,subbing out,,ferrum,kylene culler,,463
359,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,359,07:43,"SUB OUT by RHODES,JESSICA",,,,,,,"SUB OUT by RHODES,JESSICA",2,subbing out,,ferrum,jessica rhodes,,463
360,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,360,07:32,"TURNOVER  by SMITH,SHEA",,,,,,,"TURNOVER  by SMITH,SHEA",2,turnover,,ferrum,shea smith,,452
361,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,361,07:14,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,434
362,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,362,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
363,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,363,06:59,"GOOD JUMPER by SMITH,SHEA(in the paint)",66 (+9),,57,,FCW 66-57 (-9),,"GOOD JUMPER by SMITH,SHEA(in the paint)",2,jumper,good,ferrum,shea smith,2,419
364,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,364,06:47,,66 (+6),,60,"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 66-60 (-6),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,407
365,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,365,--,,,,,"ASSIST  by WINSTEAD,MARY",,,"ASSIST  by WINSTEAD,MARY",2,assist,,Centre,mary winstead,,
366,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,366,06:37,"TURNOVER  by HAIRSTON,JACOLE",,,,,,,"TURNOVER  by HAIRSTON,JACOLE",2,turnover,,ferrum,jacole hairston,,397
367,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,367,06:15,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,375
368,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,368,--,"REBOUND DEF by SMITH,SHEA",,,,,,,"REBOUND DEF by SMITH,SHEA",2,defensive rebound,,ferrum,shea smith,,
369,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,369,05:55,"MISS 3PTR by SMITH,SHEA",,,,,,,"MISS 3PTR by SMITH,SHEA",2,three pointer,missed,ferrum,shea smith,,355
370,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,370,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
371,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,371,05:33,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,333
372,11,ferrum,Ferrum,CENTRE,68-79,68,79,"31, 37, 68","35, 44, 79",31,37,68,35,44,79,3-7,7-0,12/29/12,Lose,No Attendence Recorded,No Location Recorded,3:00 PM,H,372,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
