,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
192,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,192,19:21,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,1161
193,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,193,--,,,,,"REBOUND DEF by KING,CAROLINE",,,"REBOUND DEF by KING,CAROLINE",2,defensive rebound,,birmingham-southern,caroline king,,
194,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,194,19:18,,,,,"TURNOVER  by KING,CAROLINE",,,"TURNOVER  by KING,CAROLINE",2,turnover,,birmingham-southern,caroline king,,1158
195,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,195,19:16,"MISS LAYUP by MIRE,JENNA",,,,,,,"MISS LAYUP by MIRE,JENNA",2,layup,missed,Centre,jenna mire,,1156
196,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,196,--,,,,,"REBOUND DEF by DARNALL,SYDNEY",,,"REBOUND DEF by DARNALL,SYDNEY",2,defensive rebound,,birmingham-southern,sydney darnall,,
197,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,197,19:11,,30,,38 (+8),"GOOD LAYUP by MOORE,ERIN(in the paint)",BSC 30-38 (-8),,"GOOD LAYUP by MOORE,ERIN(in the paint)",2,layup,good,birmingham-southern,erin moore,2,1151
198,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,198,--,,,,,"ASSIST  by BROWN,KELSEY",,,"ASSIST  by BROWN,KELSEY",2,assist,,birmingham-southern,kelsey brown,,
199,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,199,18:43,"GOOD 3PTR by WINSTEAD,BRIDGET",33,,38 (+5),,CENTRE 33-38 (-5),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,1123
200,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,200,18:27,,,,,"MISS 3PTR by MOORE,ERIN",,,"MISS 3PTR by MOORE,ERIN",2,three pointer,missed,birmingham-southern,erin moore,,1107
201,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,201,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
202,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,202,18:02,"GOOD 3PTR by MIRE,JENNA",36,,38 (+2),,CENTRE 36-38 (-2),,"GOOD 3PTR by MIRE,JENNA",2,three pointer,good,Centre,jenna mire,3,1082
203,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,203,--,"ASSIST  by WINSTEAD,BRIDGET",,,,,,,"ASSIST  by WINSTEAD,BRIDGET",2,assist,,Centre,bridget winstead,,
204,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,204,17:40,,,,,"MISS 3PTR by KING,CAROLINE",,,"MISS 3PTR by KING,CAROLINE",2,three pointer,missed,birmingham-southern,caroline king,,1060
205,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,205,--,,,,,"REBOUND OFF by DARNALL,SYDNEY",,,"REBOUND OFF by DARNALL,SYDNEY",2,offensive rebound,,birmingham-southern,sydney darnall,,
206,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,206,17:35,"SUB IN by WINSTEAD,MARY",,,,,,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,1055
207,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,207,17:35,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,1055
208,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,208,17:30,,,,,"MISS 3PTR by BROWN,KELSEY",,,"MISS 3PTR by BROWN,KELSEY",2,three pointer,missed,birmingham-southern,kelsey brown,,1050
209,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,209,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
210,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,210,17:15,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,1035
211,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,211,--,,,,,"REBOUND DEF by BROMIRSKI,ELIZABETH",,,"REBOUND DEF by BROMIRSKI,ELIZABETH",2,defensive rebound,,birmingham-southern,elizabeth bromirski,,
212,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,212,16:55,,,,,"MISS JUMPER by MOORE,ERIN",,,"MISS JUMPER by MOORE,ERIN",2,jumper,missed,birmingham-southern,erin moore,,1015
213,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,213,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
214,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,214,16:30,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,990
215,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,215,--,,,,,"REBOUND DEF by MOORE,ERIN",,,"REBOUND DEF by MOORE,ERIN",2,defensive rebound,,birmingham-southern,erin moore,,
216,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,216,16:14,,,,,"TURNOVER  by BROWN,KELSEY",,,"TURNOVER  by BROWN,KELSEY",2,turnover,,birmingham-southern,kelsey brown,,974
217,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,217,16:14,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,974
218,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,218,16:14,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,974
219,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,219,16:14,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,974
220,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,220,15:58,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,958
221,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,221,--,,,,,"REBOUND DEF by BROWN,KELSEY",,,"REBOUND DEF by BROWN,KELSEY",2,defensive rebound,,birmingham-southern,kelsey brown,,
222,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,222,15:50,,,,,"MISS JUMPER by DARNALL,SYDNEY",,,"MISS JUMPER by DARNALL,SYDNEY",2,jumper,missed,birmingham-southern,sydney darnall,,950
223,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,223,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
224,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,224,15:43,"GOOD 3PTR by WINSTEAD,BRIDGET",39 (+1),,38,,CENTRE 39-38 (+1),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,943
225,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,225,--,"ASSIST  by WINSTEAD,MARY",,,,,,,"ASSIST  by WINSTEAD,MARY",2,assist,,Centre,mary winstead,,
226,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,226,15:24,,,,,"MISS JUMPER by MOORE,ERIN",,,"MISS JUMPER by MOORE,ERIN",2,jumper,missed,birmingham-southern,erin moore,,924
227,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,227,--,,,,,"REBOUND OFF by DARNALL,SYDNEY",,,"REBOUND OFF by DARNALL,SYDNEY",2,offensive rebound,,birmingham-southern,sydney darnall,,
228,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,228,15:21,,,,,"TURNOVER  by DARNALL,SYDNEY",,,"TURNOVER  by DARNALL,SYDNEY",2,turnover,,birmingham-southern,sydney darnall,,921
229,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,229,15:19,"STEAL  by MOORE,HILLARY",,,,,,,"STEAL  by MOORE,HILLARY",2,steal,,Centre,,,919
230,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,230,15:18,"TURNOVER  by MOORE,HILLARY",,,,,,,"TURNOVER  by MOORE,HILLARY",2,turnover,,Centre,hillary moore,,918
231,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,231,15:17,,,,,"STEAL  by KING,CAROLINE",,,"STEAL  by KING,CAROLINE",2,steal,,birmingham-southern,,,917
232,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,232,15:11,,39,,40 (+1),"GOOD LAYUP by DARNALL,SYDNEY(in the paint)",BSC 39-40 (-1),,"GOOD LAYUP by DARNALL,SYDNEY(in the paint)",2,layup,good,birmingham-southern,sydney darnall,2,911
233,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,233,14:49,"TURNOVER  by WINSTEAD,BRIDGET",,,,,,,"TURNOVER  by WINSTEAD,BRIDGET",2,turnover,,Centre,bridget winstead,,889
234,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,234,14:47,,,,,"STEAL  by DARNALL,SYDNEY",,,"STEAL  by DARNALL,SYDNEY",2,steal,,birmingham-southern,,,887
235,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,235,14:35,,39,,42 (+3),"GOOD LAYUP by KING,CAROLINE(in the paint)",BSC 39-42 (-3),,"GOOD LAYUP by KING,CAROLINE(in the paint)",2,layup,good,birmingham-southern,caroline king,2,875
236,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,236,14:23,"GOOD 3PTR by WINSTEAD,BRIDGET",42,,42,,CENTRE 42-42 (0),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,863
237,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,237,--,"ASSIST  by HARTLAGE,MAGGIE",,,,,,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
238,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,238,14:09,"FOUL  by WINSTEAD,MARY",,,,,,,"FOUL  by WINSTEAD,MARY",2,foul,,Centre,mary winstead,,849
239,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,239,14:09,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,849
240,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,240,14:09,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,849
241,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,241,14:09,,,,,"SUB IN by ADAMS,ALEX",,,"SUB IN by ADAMS,ALEX",2,subbing in,,birmingham-southern,alex adams,,849
242,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,242,14:09,,,,,"SUB OUT by MOORE,ERIN",,,"SUB OUT by MOORE,ERIN",2,subbing out,,birmingham-southern,erin moore,,849
243,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,243,14:04,,,,,"MISS 3PTR by KING,CAROLINE",,,"MISS 3PTR by KING,CAROLINE",2,three pointer,missed,birmingham-southern,caroline king,,844
244,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,244,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
245,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,245,13:47,"MISS 3PTR by MOORE,HILLARY",,,,,,,"MISS 3PTR by MOORE,HILLARY",2,three pointer,missed,Centre,hillary moore,,827
246,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,246,--,,,,,"REBOUND DEF by BROMIRSKI,ELIZABETH",,,"REBOUND DEF by BROMIRSKI,ELIZABETH",2,defensive rebound,,birmingham-southern,elizabeth bromirski,,
247,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,247,13:21,,,,,"MISS JUMPER by DARNALL,SYDNEY",,,"MISS JUMPER by DARNALL,SYDNEY",2,jumper,missed,birmingham-southern,sydney darnall,,801
248,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,248,--,,,,,"REBOUND OFF by KING,CAROLINE",,,"REBOUND OFF by KING,CAROLINE",2,offensive rebound,,birmingham-southern,caroline king,,
249,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,249,13:18,,,,,"MISS LAYUP by KING,CAROLINE",,,"MISS LAYUP by KING,CAROLINE",2,layup,missed,birmingham-southern,caroline king,,798
250,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,250,--,"REBOUND DEF by WINSTEAD,MARY",,,,,,,"REBOUND DEF by WINSTEAD,MARY",2,defensive rebound,,Centre,mary winstead,,
251,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,251,13:15,"MISS JUMPER by WINSTEAD,MARY",,,,,,,"MISS JUMPER by WINSTEAD,MARY",2,jumper,missed,Centre,mary winstead,,795
252,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,252,--,,,,,"REBOUND DEF by ADAMS,ALEX",,,"REBOUND DEF by ADAMS,ALEX",2,defensive rebound,,birmingham-southern,alex adams,,
253,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,253,12:59,"FOUL  by MOORE,HILLARY",,,,,,,"FOUL  by MOORE,HILLARY",2,foul,,Centre,hillary moore,,779
254,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,254,12:59,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,779
255,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,255,12:59,,42,,43 (+1),"GOOD FT by KING,CAROLINE",BSC 42-43 (-1),,"GOOD FT by KING,CAROLINE",2,free throw,good,birmingham-southern,caroline king,1,779
256,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,256,12:59,,42,,44 (+2),"GOOD FT by KING,CAROLINE",BSC 42-44 (-2),,"GOOD FT by KING,CAROLINE",2,free throw,good,birmingham-southern,caroline king,1,779
257,13,birmingham-southern,Centre,Birmingham-Southern,67-66,67,66,"30, 37, 67","36, 30, 66",30,37,67,36,30,66,"3-9, 1-1 SAA","5-7, 1-1 SAA",01/06/13,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,257,12:47,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,767
