,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MVCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
228,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,228,17:46,"FOUL  by MENARD,JANELL",,,,,,,"FOUL  by MENARD,JANELL",2,foul,,maryville college,janell menard,,1066
229,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,229,17:46,"TURNOVER  by MENARD,JANELL",,,,,,,"TURNOVER  by MENARD,JANELL",2,turnover,,maryville college,janell menard,,1066
230,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,230,17:17,,,,,"MISS JUMPER by MIRE,JENNA",,,"MISS JUMPER by MIRE,JENNA",2,jumper,missed,Centre,jenna mire,,1037
231,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,231,--,,,,,"REBOUND OFF by WINSTEAD,BRIDGET",,,"REBOUND OFF by WINSTEAD,BRIDGET",2,offensive rebound,,Centre,bridget winstead,,
232,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,232,16:58,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,1018
233,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,233,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
234,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,234,16:54,,41,,41,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 41-41 (0),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,1014
235,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,235,16:49,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,1009
236,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,236,16:27,"MISS JUMPER by SMITH,TAYLER",,,,,,,"MISS JUMPER by SMITH,TAYLER",2,jumper,missed,maryville college,tayler smith,,987
237,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,237,--,"REBOUND OFF by MENARD,JANELL",,,,,,,"REBOUND OFF by MENARD,JANELL",2,offensive rebound,,maryville college,janell menard,,
238,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,238,16:23,"GOOD LAYUP by MENARD,JANELL(in the paint)",43 (+2),,41,,MVCW 43-41 (-2),,"GOOD LAYUP by MENARD,JANELL(in the paint)",2,layup,good,maryville college,janell menard,2,983
239,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,239,16:23,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,983
240,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,240,16:23,"MISS FT by MENARD,JANELL",,,,,,,"MISS FT by MENARD,JANELL",2,free throw,missed,maryville college,janell menard,,983
241,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,241,--,,,,,"REBOUND DEF by MOORE,HILLARY",,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
242,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,242,16:23,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,983
243,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,243,16:23,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,983
244,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,244,16:23,,,,,"SUB IN by STOUGH,MARY",,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,983
245,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,245,16:23,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,983
246,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,246,16:23,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,983
247,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,247,16:23,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,983
248,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,248,16:14,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,974
249,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,249,15:52,"MISS JUMPER by MENARD,JANELL",,,,,,,"MISS JUMPER by MENARD,JANELL",2,jumper,missed,maryville college,janell menard,,952
250,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,250,--,,,,,"REBOUND DEF by MOORE,HILLARY",,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
251,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,251,15:49,,43,,43,"GOOD LAYUP by MOORE,HILLARY(in the paint)",CENTRE_W 43-43 (0),,"GOOD LAYUP by MOORE,HILLARY(in the paint)",2,layup,good,Centre,hillary moore,2,949
252,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,252,15:23,"TURNOVER  by MENARD,JANELL",,,,,,,"TURNOVER  by MENARD,JANELL",2,turnover,,maryville college,janell menard,,923
253,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,253,15:21,"SUB IN by PUCKETT,MACKENZIE",,,,,,,"SUB IN by PUCKETT,MACKENZIE",2,subbing in,,maryville college,mackenzie puckett,,921
254,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,254,15:21,"SUB OUT by PAYNE,KIERA",,,,,,,"SUB OUT by PAYNE,KIERA",2,subbing out,,maryville college,kiera payne,,921
255,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,255,15:02,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,902
256,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,256,15:01,"STEAL  by SMITH,TAYLER",,,,,,,"STEAL  by SMITH,TAYLER",2,steal,,maryville college,,,901
257,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,257,14:45,"MISS 3PTR by PUCKETT,MACKENZIE",,,,,,,"MISS 3PTR by PUCKETT,MACKENZIE",2,three pointer,missed,maryville college,mackenzie puckett,,885
258,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,258,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
259,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,259,14:30,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,870
260,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,260,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
261,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,261,14:28,"SUB IN by FARMER,LAILAH",,,,,,,"SUB IN by FARMER,LAILAH",2,subbing in,,maryville college,lailah farmer,,868
262,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,262,14:28,"SUB OUT by BOND,ALEX",,,,,,,"SUB OUT by BOND,ALEX",2,subbing out,,maryville college,alex bond,,868
263,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,263,14:28,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,868
264,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,264,14:28,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,868
265,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,265,14:20,,,,,"TURNOVER  by MOORE,HILLARY",,,"TURNOVER  by MOORE,HILLARY",2,turnover,,Centre,hillary moore,,860
266,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,266,14:17,"STEAL  by MENARD,JANELL",,,,,,,"STEAL  by MENARD,JANELL",2,steal,,maryville college,,,857
267,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,267,14:17,,,,,"FOUL  by MOORE,HILLARY",,,"FOUL  by MOORE,HILLARY",2,foul,,Centre,hillary moore,,857
268,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,268,14:17,"MISS FT by MENARD,JANELL",,,,,,,"MISS FT by MENARD,JANELL",2,free throw,missed,maryville college,janell menard,,857
269,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,269,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
270,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,270,14:17,"GOOD FT by MENARD,JANELL",44 (+1),,43,,MVCW 44-43 (-1),,"GOOD FT by MENARD,JANELL",2,free throw,good,maryville college,janell menard,1,857
271,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,271,14:17,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,857
272,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,272,14:17,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,857
273,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,273,13:56,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,836
274,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,274,13:56,"BLOCK  by PUCKETT,MACKENZIE",,,,,,,"BLOCK  by PUCKETT,MACKENZIE",2,block,,maryville college,mackenzie puckett,,836
275,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,275,--,"REBOUND DEF by SMITH,TAYLER",,,,,,,"REBOUND DEF by SMITH,TAYLER",2,defensive rebound,,maryville college,tayler smith,,
276,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,276,13:47,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,827
277,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,277,13:47,"SUB IN by ROBBINS,DONJA",,,,,,,"SUB IN by ROBBINS,DONJA",2,subbing in,,maryville college,donja robbins,,827
278,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,278,13:47,"SUB OUT by BURNETT,LAUREN",,,,,,,"SUB OUT by BURNETT,LAUREN",2,subbing out,,maryville college,lauren burnett,,827
279,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,279,13:47,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,827
280,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,280,13:47,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,827
281,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,281,13:46,"GOOD LAYUP by ROBBINS,DONJA(in the paint)",46 (+3),,43,,MVCW 46-43 (-3),,"GOOD LAYUP by ROBBINS,DONJA(in the paint)",2,layup,good,maryville college,donja robbins,2,826
282,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,282,--,"ASSIST  by FARMER,LAILAH",,,,,,,"ASSIST  by FARMER,LAILAH",2,assist,,maryville college,lailah farmer,,
283,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,283,13:29,"SUB IN by BROWN,KELSEY",,,,,,,"SUB IN by BROWN,KELSEY",2,subbing in,,maryville college,kelsey brown,,809
284,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,284,13:29,"SUB OUT by SMITH,TAYLER",,,,,,,"SUB OUT by SMITH,TAYLER",2,subbing out,,maryville college,tayler smith,,809
285,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,285,13:25,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,805
286,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,286,13:24,"STEAL  by FARMER,LAILAH",,,,,,,"STEAL  by FARMER,LAILAH",2,steal,,maryville college,,,804
287,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,287,13:20,"GOOD JUMPER by ROBBINS,DONJA",48 (+5),,43,,MVCW 48-43 (-5),,"GOOD JUMPER by ROBBINS,DONJA",2,jumper,good,maryville college,donja robbins,2,800
288,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,288,--,"ASSIST  by FARMER,LAILAH",,,,,,,"ASSIST  by FARMER,LAILAH",2,assist,,maryville college,lailah farmer,,
289,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,289,13:02,,,,,"MISS 3PTR by MOORE,HILLARY",,,"MISS 3PTR by MOORE,HILLARY",2,three pointer,missed,Centre,hillary moore,,782
290,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,290,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,maryville college,,,
291,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,291,12:58,"SUB IN by BOND,ALEX",,,,,,,"SUB IN by BOND,ALEX",2,subbing in,,maryville college,alex bond,,778
292,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,292,12:58,"SUB OUT by MENARD,JANELL",,,,,,,"SUB OUT by MENARD,JANELL",2,subbing out,,maryville college,janell menard,,778
293,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,293,12:58,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,778
294,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,294,12:58,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,778
295,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,295,12:34,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,754
296,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,296,12:28,"TURNOVER  by FARMER,LAILAH",,,,,,,"TURNOVER  by FARMER,LAILAH",2,turnover,,maryville college,lailah farmer,,748
297,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,297,12:25,,,,,"STEAL  by WINSTEAD,BRIDGET",,,"STEAL  by WINSTEAD,BRIDGET",2,steal,,Centre,,,745
298,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,298,12:14,,48 (+2),,46,"GOOD 3PTR by BAECHLE,PAIGE",CENTRE_W 48-46 (-2),,"GOOD 3PTR by BAECHLE,PAIGE",2,three pointer,good,Centre,paige baechle,3,734
299,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,299,11:55,"MISS 3PTR by ROBBINS,DONJA",,,,,,,"MISS 3PTR by ROBBINS,DONJA",2,three pointer,missed,maryville college,donja robbins,,715
300,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,300,--,"REBOUND OFF by BOND,ALEX",,,,,,,"REBOUND OFF by BOND,ALEX",2,offensive rebound,,maryville college,alex bond,,
301,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,301,11:42,"TURNOVER  by FARMER,LAILAH",,,,,,,"TURNOVER  by FARMER,LAILAH",2,turnover,,maryville college,lailah farmer,,702
302,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,302,11:42,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,702
303,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,303,11:42,"SUB IN by PAYNE,KIERA",,,,,,,"SUB IN by PAYNE,KIERA",2,subbing in,,maryville college,kiera payne,,702
304,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,304,11:42,"SUB OUT by BROWN,KELSEY",,,,,,,"SUB OUT by BROWN,KELSEY",2,subbing out,,maryville college,kelsey brown,,702
305,1,maryville-tenn-,Maryville College,Centre College,63-72,63,72,"34, 29, 63","39, 33, 72",34,29,63,39,33,72,0-1,1-0,11/16/12,Lose,186,No Location Recorded,7:00 p.m.,H,305,11:42,"SUB OUT by FARMER,LAILAH",,,,,,,"SUB OUT by FARMER,LAILAH",2,subbing out,,maryville college,lailah farmer,,702
