,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,RHODES,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
293,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,293,--,,,,,"REBOUND DEF by DANIELS,SYMONE",,,"REBOUND DEF by DANIELS,SYMONE",2,defensive rebound,,rhodes,symone daniels,,
294,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,294,13:42,,,,,"FOUL  by TEHRANI,ISABELLE",,,"FOUL  by TEHRANI,ISABELLE",2,foul,,rhodes,isabelle tehrani,,822
295,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,295,13:42,,,,,"TURNOVER  by TEHRANI,ISABELLE",,,"TURNOVER  by TEHRANI,ISABELLE",2,turnover,,rhodes,isabelle tehrani,,822
296,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,296,13:18,"GOOD LAYUP by GUY,ALEXIS(in the paint)",34,,48 (+14),,CENTRE_W 34-48 (-14),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,798
297,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,297,12:55,"FOUL  by COLLIVER,OLIVIA",,,,,,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,775
298,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,298,12:55,,34,,49 (+15),"GOOD FT by DANIELS,SYMONE",RHODES 34-49 (-15),,"GOOD FT by DANIELS,SYMONE",2,free throw,good,rhodes,symone daniels,1,775
299,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,299,12:55,,34,,50 (+16),"GOOD FT by DANIELS,SYMONE",RHODES 34-50 (-16),,"GOOD FT by DANIELS,SYMONE",2,free throw,good,rhodes,symone daniels,1,775
300,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,300,12:55,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,775
301,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,301,12:55,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,775
302,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,302,12:55,,,,,"SUB IN by JOHNSON,SARAH",,,"SUB IN by JOHNSON,SARAH",2,subbing in,,rhodes,sarah johnson,,775
303,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,303,12:55,,,,,"SUB OUT by TODMAN,DY'NELLE",,,"SUB OUT by TODMAN,DY'NELLE",2,subbing out,,rhodes,dy'nelle todman,,775
304,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,304,12:39,"MISS LAYUP by JUDY,MICHELE",,,,,,,"MISS LAYUP by JUDY,MICHELE",2,layup,missed,Centre,michele judy,,759
305,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,305,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",2,offensive rebound,,Centre,paige kellam,,
306,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,306,12:23,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",2,layup,missed,Centre,paige kellam,,743
307,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,307,12:23,,,,,"BLOCK  by DANIELS,SYMONE",,,"BLOCK  by DANIELS,SYMONE",2,block,,rhodes,symone daniels,,743
308,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,308,--,,,,,"REBOUND DEF by DANIELS,SYMONE",,,"REBOUND DEF by DANIELS,SYMONE",2,defensive rebound,,rhodes,symone daniels,,
309,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,309,12:17,,34,,52 (+18),"GOOD LAYUP by TEHRANI,ISABELLE(in the paint)",RHODES 34-52 (-18),,"GOOD LAYUP by TEHRANI,ISABELLE(in the paint)",2,layup,good,rhodes,isabelle tehrani,2,737
310,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,310,--,,,,,"ASSIST  by DANIELS,SYMONE",,,"ASSIST  by DANIELS,SYMONE",2,assist,,rhodes,symone daniels,,
311,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,311,11:52,"MISS JUMPER by JUDY,MICHELE",,,,,,,"MISS JUMPER by JUDY,MICHELE",2,jumper,missed,Centre,michele judy,,712
312,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,312,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",2,offensive rebound,,Centre,paige kellam,,
313,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,313,11:50,,,,,"FOUL  by TEHRANI,ISABELLE",,,"FOUL  by TEHRANI,ISABELLE",2,foul,,rhodes,isabelle tehrani,,710
314,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,314,11:50,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,710
315,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,315,11:50,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,710
316,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,316,11:50,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,710
317,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,317,11:50,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,710
318,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,318,11:49,"GOOD LAYUP by COLLIVER,OLIVIA(fastbreak)(in the paint)",36,,52 (+16),,CENTRE_W 36-52 (-16),,"GOOD LAYUP by COLLIVER,OLIVIA(fastbreak)(in the paint)",2,layup,good,Centre,olivia(fastbreak) colliver,2,709
319,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,319,--,"ASSIST  by ANDREASSEN,CAROLINE",,,,,,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
320,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,320,11:26,,36,,54 (+18),"GOOD JUMPER by ORTH,HANNAH",RHODES 36-54 (-18),,"GOOD JUMPER by ORTH,HANNAH",2,jumper,good,rhodes,hannah orth,2,686
321,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,321,11:12,"MISS 3PTR by COLLIVER,OLIVIA",,,,,,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,672
322,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,322,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",2,offensive rebound,,Centre,paige kellam,,
323,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,323,11:09,,,,,"FOUL  by TEHRANI,ISABELLE",,,"FOUL  by TEHRANI,ISABELLE",2,foul,,rhodes,isabelle tehrani,,669
324,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,324,11:09,"GOOD FT by KELLAM,PAIGE",37,,54 (+17),,CENTRE_W 37-54 (-17),,"GOOD FT by KELLAM,PAIGE",2,free throw,good,Centre,paige kellam,1,669
325,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,325,11:09,"GOOD FT by KELLAM,PAIGE",38,,54 (+16),,CENTRE_W 38-54 (-16),,"GOOD FT by KELLAM,PAIGE",2,free throw,good,Centre,paige kellam,1,669
326,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,326,11:09,,,,,"SUB IN by TODMAN,DY'NELLE",,,"SUB IN by TODMAN,DY'NELLE",2,subbing in,,rhodes,dy'nelle todman,,669
327,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,327,11:09,,,,,"SUB OUT by TEHRANI,ISABELLE",,,"SUB OUT by TEHRANI,ISABELLE",2,subbing out,,rhodes,isabelle tehrani,,669
328,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,328,10:48,,38,,56 (+18),"GOOD LAYUP by SMITH,BLAIRE(in the paint)",RHODES 38-56 (-18),,"GOOD LAYUP by SMITH,BLAIRE(in the paint)",2,layup,good,rhodes,blaire smith,2,648
329,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,329,10:31,"MISS 3PTR by GUY,ALEXIS",,,,,,,"MISS 3PTR by GUY,ALEXIS",2,three pointer,missed,Centre,alexis guy,,631
330,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,330,--,,,,,"REBOUND DEF by DANIELS,SYMONE",,,"REBOUND DEF by DANIELS,SYMONE",2,defensive rebound,,rhodes,symone daniels,,
331,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,331,10:12,,,,,"MISS JUMPER by TODMAN,DY'NELLE",,,"MISS JUMPER by TODMAN,DY'NELLE",2,jumper,missed,rhodes,dy'nelle todman,,612
332,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,332,--,,,,,"REBOUND OFF by SMITH,BLAIRE",,,"REBOUND OFF by SMITH,BLAIRE",2,offensive rebound,,rhodes,blaire smith,,
333,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,333,10:08,,,,,"TURNOVER  by SMITH,BLAIRE",,,"TURNOVER  by SMITH,BLAIRE",2,turnover,,rhodes,blaire smith,,608
334,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,334,10:08,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,608
335,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,335,10:08,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,608
336,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,336,10:03,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,603
337,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,337,09:53,,,,,"FOUL  by DANIELS,SYMONE",,,"FOUL  by DANIELS,SYMONE",2,foul,,rhodes,symone daniels,,593
338,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,338,09:50,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",40,,56 (+16),,CENTRE_W 40-56 (-16),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",2,layup,good,Centre,paige kellam,2,590
339,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,339,09:33,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2,turnover,,rhodes,,,573
340,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,340,09:20,"GOOD LAYUP by GUY,ALEXIS(in the paint)",42,,56 (+14),,CENTRE_W 42-56 (-14),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,560
341,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,341,09:20,,,,,"FOUL  by SMITH,BLAIRE",,,"FOUL  by SMITH,BLAIRE",2,foul,,rhodes,blaire smith,,560
342,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,342,09:20,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,560
343,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,343,--,,,,,"REBOUND DEF by DANIELS,SYMONE",,,"REBOUND DEF by DANIELS,SYMONE",2,defensive rebound,,rhodes,symone daniels,,
344,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,344,09:05,,42,,58 (+16),"GOOD LAYUP by TODMAN,DY'NELLE(in the paint)",RHODES 42-58 (-16),,"GOOD LAYUP by TODMAN,DY'NELLE(in the paint)",2,layup,good,rhodes,dy'nelle todman,2,545
345,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,345,08:57,"MISS JUMPER by COLLIVER,OLIVIA",,,,,,,"MISS JUMPER by COLLIVER,OLIVIA",2,jumper,missed,Centre,olivia colliver,,537
346,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,346,--,,,,,"REBOUND DEF by TODMAN,DY'NELLE",,,"REBOUND DEF by TODMAN,DY'NELLE",2,defensive rebound,,rhodes,dy'nelle todman,,
347,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,347,08:31,,,,,"MISS JUMPER by TODMAN,DY'NELLE",,,"MISS JUMPER by TODMAN,DY'NELLE",2,jumper,missed,rhodes,dy'nelle todman,,511
348,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,348,--,,,,,"REBOUND OFF by DANIELS,SYMONE",,,"REBOUND OFF by DANIELS,SYMONE",2,offensive rebound,,rhodes,symone daniels,,
349,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,349,08:26,,42,,60 (+18),"GOOD LAYUP by DANIELS,SYMONE(in the paint)",RHODES 42-60 (-18),,"GOOD LAYUP by DANIELS,SYMONE(in the paint)",2,layup,good,rhodes,symone daniels,2,506
350,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,350,08:12,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,492
351,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,351,08:11,,,,,"STEAL  by DANIELS,SYMONE",,,"STEAL  by DANIELS,SYMONE",2,steal,,rhodes,,,491
352,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,352,08:08,,42,,62 (+20),"GOOD LAYUP by JOHNSON,SARAH(fastbreak)(in the paint)",RHODES 42-62 (-20),,"GOOD LAYUP by JOHNSON,SARAH(fastbreak)(in the paint)",2,layup,good,rhodes,sarah(fastbreak) johnson,2,488
353,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,353,--,,,,,"ASSIST  by DANIELS,SYMONE",,,"ASSIST  by DANIELS,SYMONE",2,assist,,rhodes,symone daniels,,
354,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,354,07:51,,,,,"FOUL  by ORTH,HANNAH",,,"FOUL  by ORTH,HANNAH",2,foul,,rhodes,hannah orth,,471
355,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,355,07:51,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,471
356,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,356,07:51,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,471
357,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,357,07:51,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,471
358,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,358,07:51,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,471
359,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,359,07:51,,,,,"SUB IN by ORTH,HANNAH",,,"SUB IN by ORTH,HANNAH",2,subbing in,,rhodes,hannah orth,,471
360,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,360,07:51,,,,,"SUB IN by KRAMER,BAILEY",,,"SUB IN by KRAMER,BAILEY",2,subbing in,,rhodes,bailey kramer,,471
361,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,361,07:51,,,,,"SUB OUT by DANIELS,SYMONE",,,"SUB OUT by DANIELS,SYMONE",2,subbing out,,rhodes,symone daniels,,471
362,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,362,07:51,,,,,"SUB OUT by SMITH,BLAIRE",,,"SUB OUT by SMITH,BLAIRE",2,subbing out,,rhodes,blaire smith,,471
363,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,363,07:49,"MISS FT by KELLAM,PAIGE",,,,,,,"MISS FT by KELLAM,PAIGE",2,free throw,missed,Centre,paige kellam,,469
364,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,364,--,,,,,"REBOUND DEF by KRAMER,BAILEY",,,"REBOUND DEF by KRAMER,BAILEY",2,defensive rebound,,rhodes,bailey kramer,,
365,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,365,07:36,,,,,"MISS JUMPER by ORTH,HANNAH",,,"MISS JUMPER by ORTH,HANNAH",2,jumper,missed,rhodes,hannah orth,,456
366,24,rhodes,CENTREWBB,RHODES,55-68,55,68,"28, 27, 55","38, 30, 68",28,27,55,38,30,68,"10-14, 6-8","17-8, 8-6",02/27/15,Lose,125,No Location Recorded,8P,A,366,07:36,"BLOCK  by JUDY,MICHELE",,,,,,,"BLOCK  by JUDY,MICHELE",2,block,,Centre,michele judy,,456
