,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,MVCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
299,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,299,14:24,,,,,"MISS JUMPER by PUCKETT,MACKENZIE",,,"MISS JUMPER by PUCKETT,MACKENZIE",2,jumper,missed,maryville college women,mackenzie puckett,,864
300,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,300,--,,,,,"REBOUND OFF by PUCKETT,MACKENZIE",,,"REBOUND OFF by PUCKETT,MACKENZIE",2,offensive rebound,,maryville college women,mackenzie puckett,,
301,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,301,14:20,,,,,"MISS JUMPER by PUCKETT,MACKENZIE",,,"MISS JUMPER by PUCKETT,MACKENZIE",2,jumper,missed,maryville college women,mackenzie puckett,,860
302,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,302,--,,,,,"REBOUND OFF by DUNN,LINLEY",,,"REBOUND OFF by DUNN,LINLEY",2,offensive rebound,,maryville college women,linley dunn,,
303,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,303,14:17,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",2,foul,,Centre,michele judy,,857
304,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,304,14:17,,46 (+1),,45,"GOOD FT by DUNN,LINLEY",MVCW 46-45 (+1),,"GOOD FT by DUNN,LINLEY",2,free throw,good,maryville college women,linley dunn,1,857
305,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,305,14:17,,46,,46,"GOOD FT by DUNN,LINLEY",MVCW 46-46 (0),,"GOOD FT by DUNN,LINLEY",2,free throw,good,maryville college women,linley dunn,1,857
306,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,306,13:58,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,838
307,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,307,13:58,,,,,"SUB IN by YOUNG,JOANNA",,,"SUB IN by YOUNG,JOANNA",2,subbing in,,maryville college women,joanna young,,838
308,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,308,13:58,,,,,"SUB IN by BOND,ALEX",,,"SUB IN by BOND,ALEX",2,subbing in,,maryville college women,alex bond,,838
309,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,309,13:58,,,,,"SUB OUT by BALLARD,JORDAN",,,"SUB OUT by BALLARD,JORDAN",2,subbing out,,maryville college women,jordan ballard,,838
310,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,310,13:58,,,,,"SUB OUT by TRENT,LAUREN",,,"SUB OUT by TRENT,LAUREN",2,subbing out,,maryville college women,lauren trent,,838
311,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,311,13:35,,,,,"TURNOVER  by PUCKETT,MACKENZIE",,,"TURNOVER  by PUCKETT,MACKENZIE",2,turnover,,maryville college women,mackenzie puckett,,815
312,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,312,13:34,"STEAL  by COLLIVER,OLIVIA",,,,,,,"STEAL  by COLLIVER,OLIVIA",2,steal,,Centre,,,814
313,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,313,13:24,"MISS JUMPER by JUDY,MICHELE",,,,,,,"MISS JUMPER by JUDY,MICHELE",2,jumper,missed,Centre,michele judy,,804
314,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,314,--,,,,,"REBOUND DEF by DUNN,LINLEY",,,"REBOUND DEF by DUNN,LINLEY",2,defensive rebound,,maryville college women,linley dunn,,
315,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,315,13:15,,,,,"MISS 3PTR by TALBOTT,HALEY",,,"MISS 3PTR by TALBOTT,HALEY",2,three pointer,missed,maryville college women,haley talbott,,795
316,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,316,--,,,,,"REBOUND OFF by YOUNG,JOANNA",,,"REBOUND OFF by YOUNG,JOANNA",2,offensive rebound,,maryville college women,joanna young,,
317,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,317,13:12,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,792
318,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,318,13:12,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,792
319,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,319,13:12,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,792
320,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,320,13:12,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,792
321,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,321,13:12,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,792
322,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,322,13:11,"FOUL  by COLLIVER,OLIVIA",,,,,,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,791
323,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,323,13:11,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,791
324,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,324,13:11,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,791
325,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,325,13:07,,,,,"MISS JUMPER by PUCKETT,MACKENZIE",,,"MISS JUMPER by PUCKETT,MACKENZIE",2,jumper,missed,maryville college women,mackenzie puckett,,787
326,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,326,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
327,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,327,13:05,,,,,"FOUL  by YOUNG,JOANNA",,,"FOUL  by YOUNG,JOANNA",2,foul,,maryville college women,joanna young,,785
328,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,328,12:52,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,772
329,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,329,--,,,,,"REBOUND DEF by DUNN,LINLEY",,,"REBOUND DEF by DUNN,LINLEY",2,defensive rebound,,maryville college women,linley dunn,,
330,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,330,12:44,,,,,"MISS 3PTR by TALBOTT,HALEY",,,"MISS 3PTR by TALBOTT,HALEY",2,three pointer,missed,maryville college women,haley talbott,,764
331,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,331,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
332,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,332,12:31,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,751
333,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,333,12:31,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,751
334,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,334,12:31,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,751
335,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,335,12:31,,,,,"SUB IN by BROWN,KELSEY",,,"SUB IN by BROWN,KELSEY",2,subbing in,,maryville college women,kelsey brown,,751
336,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,336,12:31,,,,,"SUB OUT by DUNN,LINLEY",,,"SUB OUT by DUNN,LINLEY",2,subbing out,,maryville college women,linley dunn,,751
337,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,337,12:16,"MISS JUMPER by GUY,ALANNA",,,,,,,"MISS JUMPER by GUY,ALANNA",2,jumper,missed,Centre,alanna guy,,736
338,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,338,--,"REBOUND OFF by COLLIVER,OLIVIA",,,,,,,"REBOUND OFF by COLLIVER,OLIVIA",2,offensive rebound,,Centre,olivia colliver,,
339,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,339,12:12,"MISS JUMPER by COLLIVER,OLIVIA",,,,,,,"MISS JUMPER by COLLIVER,OLIVIA",2,jumper,missed,Centre,olivia colliver,,732
340,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,340,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
341,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,341,12:12,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,732
342,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,342,12:12,,,,,"BLOCK  by YOUNG,JOANNA",,,"BLOCK  by YOUNG,JOANNA",2,block,,maryville college women,joanna young,,732
343,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,343,--,,,,,"REBOUND DEF by BROWN,KELSEY",,,"REBOUND DEF by BROWN,KELSEY",2,defensive rebound,,maryville college women,kelsey brown,,
344,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,344,12:08,"FOUL  by COLLIVER,OLIVIA",,,,,,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,728
345,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,345,12:02,,,,,"MISS FT by PUCKETT,MACKENZIE",,,"MISS FT by PUCKETT,MACKENZIE",2,free throw,missed,maryville college women,mackenzie puckett,,722
346,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,346,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
347,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,347,11:41,,46,,47 (+1),"GOOD FT by PUCKETT,MACKENZIE",MVCW 46-47 (-1),,"GOOD FT by PUCKETT,MACKENZIE",2,free throw,good,maryville college women,mackenzie puckett,1,701
348,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,348,11:41,,,,,"SUB IN by BALLARD,JORDAN",,,"SUB IN by BALLARD,JORDAN",2,subbing in,,maryville college women,jordan ballard,,701
349,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,349,11:41,,,,,"SUB IN by BRACKINS,MINDY",,,"SUB IN by BRACKINS,MINDY",2,subbing in,,maryville college women,mindy brackins,,701
350,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,350,11:41,,,,,"SUB OUT by YOUNG,JOANNA",,,"SUB OUT by YOUNG,JOANNA",2,subbing out,,maryville college women,joanna young,,701
351,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,351,11:41,,,,,"SUB OUT by BOND,ALEX",,,"SUB OUT by BOND,ALEX",2,subbing out,,maryville college women,alex bond,,701
352,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,352,11:37,"MISS 3PTR by GUY,ALANNA",,,,,,,"MISS 3PTR by GUY,ALANNA",2,three pointer,missed,Centre,alanna guy,,697
353,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,353,--,,,,,"REBOUND DEF by BROWN,KELSEY",,,"REBOUND DEF by BROWN,KELSEY",2,defensive rebound,,maryville college women,kelsey brown,,
354,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,354,11:29,,,,,"TURNOVER  by PUCKETT,MACKENZIE",,,"TURNOVER  by PUCKETT,MACKENZIE",2,turnover,,maryville college women,mackenzie puckett,,689
355,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,355,11:28,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",2,steal,,Centre,,,688
356,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,356,11:24,,,,,"FOUL  by BALLARD,JORDAN",,,"FOUL  by BALLARD,JORDAN",2,foul,,maryville college women,jordan ballard,,684
357,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,357,11:24,"MISS FT by HARTLAGE,MAGGIE",,,,,,,"MISS FT by HARTLAGE,MAGGIE",2,free throw,missed,Centre,maggie hartlage,,684
358,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,358,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
359,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,359,11:24,"GOOD FT by HARTLAGE,MAGGIE",47,,47,,CENTRE_W 47-47 (0),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,684
360,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,360,11:24,,,,,"TURNOVER  by BRACKINS,MINDY",,,"TURNOVER  by BRACKINS,MINDY",2,turnover,,maryville college women,mindy brackins,,684
361,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,361,11:24,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",2,steal,,Centre,,,684
362,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,362,11:24,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,684
363,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,363,11:24,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,684
364,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,364,11:24,,,,,"SUB IN by TRENT,LAUREN",,,"SUB IN by TRENT,LAUREN",2,subbing in,,maryville college women,lauren trent,,684
365,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,365,11:24,,,,,"SUB OUT by TALBOTT,HALEY",,,"SUB OUT by TALBOTT,HALEY",2,subbing out,,maryville college women,haley talbott,,684
366,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,366,11:22,"GOOD LAYUP by HARTLAGE,MAGGIE(fastbreak)(in the paint)",49 (+2),,47,,CENTRE_W 49-47 (+2),,"GOOD LAYUP by HARTLAGE,MAGGIE(fastbreak)(in the paint)",2,layup,good,Centre,maggie(fastbreak) hartlage,2,682
367,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,367,11:09,,,,,"MISS LAYUP by BALLARD,JORDAN",,,"MISS LAYUP by BALLARD,JORDAN",2,layup,missed,maryville college women,jordan ballard,,669
368,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,368,11:09,"BLOCK  by JUDY,MICHELE",,,,,,,"BLOCK  by JUDY,MICHELE",2,block,,Centre,michele judy,,669
369,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,369,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
370,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,370,10:57,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,657
371,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,371,10:57,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,657
372,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,372,10:52,,,,,"MISS JUMPER by PUCKETT,MACKENZIE",,,"MISS JUMPER by PUCKETT,MACKENZIE",2,jumper,missed,maryville college women,mackenzie puckett,,652
373,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,373,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
374,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,374,10:46,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,646
375,1,maryville-tenn-,Centre College,Maryville College Women,62-72,62,72,"35, 27, 62","33, 39, 72",35,27,62,33,39,72,0-1,1-0,11/15/14,Lose,956,No Location Recorded,6:15 AM,A,375,10:46,"TURNOVER  by GUY,ALANNA",,,,,,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,646
