,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
146,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,146,05:35,"GOOD FT by GUY,ALEXIS",38 (+13),,25,,CENTRE 38-25 (+13),,"GOOD FT by GUY,ALEXIS",1,free throw,good,Centre,alexis guy,1,335
147,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,147,05:35,,,,,"SUB IN by MCCORMACK,HANNAH",,,"SUB IN by MCCORMACK,HANNAH",1,subbing in,,sewanee,hannah mccormack,,335
148,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,148,05:35,,,,,"SUB IN by HASSETT,CASEY",,,"SUB IN by HASSETT,CASEY",1,subbing in,,sewanee,casey hassett,,335
149,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,149,05:35,,,,,"SUB OUT by LYERLY,HALEY",,,"SUB OUT by LYERLY,HALEY",1,subbing out,,sewanee,haley lyerly,,335
150,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,150,05:35,,,,,"SUB OUT by FAULKNER,REBEKAH",,,"SUB OUT by FAULKNER,REBEKAH",1,subbing out,,sewanee,rebekah faulkner,,335
151,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,151,05:33,,38 (+11),,27,"GOOD JUMPER by MCCORMACK,HANNAH(in the paint)",SEWANEE 38-27 (+11),,"GOOD JUMPER by MCCORMACK,HANNAH(in the paint)",1,jumper,good,sewanee,hannah mccormack,2,333
152,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,152,05:25,"TURNOVER  by COLLIVER,OLIVIA",,,,,,,"TURNOVER  by COLLIVER,OLIVIA",1,turnover,,Centre,olivia colliver,,325
153,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,153,05:16,,,,,"TURNOVER  by MCCORMACK,HANNAH",,,"TURNOVER  by MCCORMACK,HANNAH",1,turnover,,sewanee,hannah mccormack,,316
154,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,154,05:04,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,304
155,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,155,05:04,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,304
156,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,156,04:53,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,293
157,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,157,04:53,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,293
158,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,158,04:26,"TURNOVER  by COLLIVER,OLIVIA",,,,,,,"TURNOVER  by COLLIVER,OLIVIA",1,turnover,,Centre,olivia colliver,,266
159,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,159,04:22,,,,,"STEAL  by CHAUVIN,JAMIE",,,"STEAL  by CHAUVIN,JAMIE",1,steal,,sewanee,,,262
160,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,160,04:00,,38 (+9),,29,"GOOD JUMPER by MCCORMACK,HANNAH(in the paint)",SEWANEE 38-29 (+9),,"GOOD JUMPER by MCCORMACK,HANNAH(in the paint)",1,jumper,good,sewanee,hannah mccormack,2,240
161,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,161,--,,,,,"ASSIST  by SEWELL,KAYLA",,,"ASSIST  by SEWELL,KAYLA",1,assist,,sewanee,kayla sewell,,
162,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,162,03:42,"TURNOVER  by COLLIVER,OLIVIA",,,,,,,"TURNOVER  by COLLIVER,OLIVIA",1,turnover,,Centre,olivia colliver,,222
163,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,163,03:39,"FOUL  by COLLIVER,OLIVIA",,,,,,,"FOUL  by COLLIVER,OLIVIA",1,foul,,Centre,olivia colliver,,219
164,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,164,03:39,,,,,"TURNOVER  by CHAUVIN,JAMIE",,,"TURNOVER  by CHAUVIN,JAMIE",1,turnover,,sewanee,jamie chauvin,,219
165,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,165,03:32,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",1,steal,,Centre,,,212
166,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,166,03:30,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",1,turnover,,Centre,maggie hartlage,,210
167,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,167,03:25,,,,,"STEAL  by ROSE,SAVANNAH",,,"STEAL  by ROSE,SAVANNAH",1,steal,,sewanee,,,205
168,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,168,03:22,,,,,"MISS JUMPER by ROSE,SAVANNAH",,,"MISS JUMPER by ROSE,SAVANNAH",1,jumper,missed,sewanee,savannah rose,,202
169,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,169,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
170,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,170,03:15,,,,,"FOUL  by HASSETT,CASEY",,,"FOUL  by HASSETT,CASEY",1,foul,,sewanee,casey hassett,,195
171,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,171,03:15,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",1,turnover,,Centre,paige kellam,,195
172,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,172,03:15,,,,,"STEAL  by ROSE,SAVANNAH",,,"STEAL  by ROSE,SAVANNAH",1,steal,,sewanee,,,195
173,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,173,03:15,"FOUL  by LEWIS,KENDALL",,,,,,,"FOUL  by LEWIS,KENDALL",1,foul,,Centre,kendall lewis,,195
174,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,174,03:15,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,1,timeout,,Centre,,,195
175,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,175,03:15,,,,,"TURNOVER  by LYERLY,HALEY",,,"TURNOVER  by LYERLY,HALEY",1,turnover,,sewanee,haley lyerly,,195
176,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,176,03:15,,,,,"SUB IN by FAULKNER,REBEKAH",,,"SUB IN by FAULKNER,REBEKAH",1,subbing in,,sewanee,rebekah faulkner,,195
177,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,177,03:15,,,,,"SUB IN by LYERLY,HALEY",,,"SUB IN by LYERLY,HALEY",1,subbing in,,sewanee,haley lyerly,,195
178,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,178,03:15,,,,,"SUB OUT by HASSETT,CASEY",,,"SUB OUT by HASSETT,CASEY",1,subbing out,,sewanee,casey hassett,,195
179,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,179,03:15,,,,,"SUB OUT by MCCORMACK,HANNAH",,,"SUB OUT by MCCORMACK,HANNAH",1,subbing out,,sewanee,hannah mccormack,,195
180,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,180,03:12,"STEAL  by LEWIS,KENDALL",,,,,,,"STEAL  by LEWIS,KENDALL",1,steal,,Centre,,,192
181,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,181,03:11,"GOOD JUMPER by LEWIS,KENDALL",40 (+11),,29,,CENTRE 40-29 (+11),,"GOOD JUMPER by LEWIS,KENDALL",1,jumper,good,Centre,kendall lewis,2,191
182,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,182,03:00,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,180
183,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,183,02:57,,40 (+8),,32,"GOOD 3PTR by ROSE,SAVANNAH",SEWANEE 40-32 (+8),,"GOOD 3PTR by ROSE,SAVANNAH",1,three pointer,good,sewanee,savannah rose,3,177
184,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,184,--,,,,,"ASSIST  by CHAUVIN,JAMIE",,,"ASSIST  by CHAUVIN,JAMIE",1,assist,,sewanee,jamie chauvin,,
185,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,185,02:50,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,170
186,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,186,02:50,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",1,subbing in,,Centre,kendall lewis,,170
187,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,187,02:50,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,170
188,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,188,02:50,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,170
189,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,189,02:39,"TURNOVER  by LEWIS,KENDALL",,,,,,,"TURNOVER  by LEWIS,KENDALL",1,turnover,,Centre,kendall lewis,,159
190,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,190,02:35,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,155
191,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,191,02:35,"SUB OUT by LEWIS,KENDALL",,,,,,,"SUB OUT by LEWIS,KENDALL",1,subbing out,,Centre,kendall lewis,,155
192,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,192,02:17,,40 (+6),,34,"GOOD JUMPER by CHAUVIN,JAMIE",SEWANEE 40-34 (+6),,"GOOD JUMPER by CHAUVIN,JAMIE",1,jumper,good,sewanee,jamie chauvin,2,137
193,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,193,--,,,,,"ASSIST  by MCCORMACK,HANNAH",,,"ASSIST  by MCCORMACK,HANNAH",1,assist,,sewanee,hannah mccormack,,
194,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,194,02:07,"MISS 3PTR by GUY,ALEXIS",,,,,,,"MISS 3PTR by GUY,ALEXIS",1,three pointer,missed,Centre,alexis guy,,127
195,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,195,--,,,,,"REBOUND DEF by FAULKNER,REBEKAH",,,"REBOUND DEF by FAULKNER,REBEKAH",1,defensive rebound,,sewanee,rebekah faulkner,,
196,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,196,01:53,,,,,"MISS 3PTR by MCCORMACK,HANNAH",,,"MISS 3PTR by MCCORMACK,HANNAH",1,three pointer,missed,sewanee,hannah mccormack,,113
197,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,197,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",1,defensive rebound,,Centre,olivia colliver,,
198,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,198,01:27,"GOOD JUMPER by MCKNIGHT,KAITLYN",42 (+8),,34,,CENTRE 42-34 (+8),,"GOOD JUMPER by MCKNIGHT,KAITLYN",1,jumper,good,Centre,kaitlyn mcknight,2,87
199,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,199,01:08,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",1,foul,,Centre,kaitlyn mcknight,,68
200,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,200,01:07,,42 (+7),,35,"GOOD FT by MCCORMACK,HANNAH",SEWANEE 42-35 (+7),,"GOOD FT by MCCORMACK,HANNAH",1,free throw,good,sewanee,hannah mccormack,1,67
201,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,201,00:54,,42 (+6),,36,"GOOD FT by MCCORMACK,HANNAH",SEWANEE 42-36 (+6),,"GOOD FT by MCCORMACK,HANNAH",1,free throw,good,sewanee,hannah mccormack,1,54
202,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,202,00:43,"GOOD 3PTR by RHULE,BONNIE",45 (+9),,36,,CENTRE 45-36 (+9),,"GOOD 3PTR by RHULE,BONNIE",1,three pointer,good,Centre,bonnie rhule,3,43
203,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,203,--,"ASSIST  by COLLIVER,OLIVIA",,,,,,,"ASSIST  by COLLIVER,OLIVIA",1,assist,,Centre,olivia colliver,,
204,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,204,00:31,,45 (+8),,37,"GOOD FT by HASSETT,CASEY",SEWANEE 45-37 (+8),,"GOOD FT by HASSETT,CASEY",1,free throw,good,sewanee,casey hassett,1,31
205,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,205,00:24,,,,,"MISS FT by HASSETT,CASEY",,,"MISS FT by HASSETT,CASEY",1,free throw,missed,sewanee,casey hassett,,24
206,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,206,Start Period 2,,,,,,,,,2,,,,,,
207,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,207,19:48,,,,,"MISS JUMPER by CHAUVIN,JAMIE",,,"MISS JUMPER by CHAUVIN,JAMIE",2,jumper,missed,sewanee,jamie chauvin,,1188
208,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,208,--,,,,,"REBOUND OFF by SEWELL,KAYLA",,,"REBOUND OFF by SEWELL,KAYLA",2,offensive rebound,,sewanee,kayla sewell,,
209,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,209,--,,,,,"ASSIST  by SEWELL,KAYLA",,,"ASSIST  by SEWELL,KAYLA",2,assist,,sewanee,kayla sewell,,
210,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,210,19:38,,45 (+6),,39,"GOOD JUMPER by MCCORMACK,HANNAH",SEWANEE 45-39 (+6),,"GOOD JUMPER by MCCORMACK,HANNAH",2,jumper,good,sewanee,hannah mccormack,2,1178
211,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,211,19:12,"GOOD JUMPER by HARTLAGE,MAGGIE(in the paint)",47 (+8),,39,,CENTRE 47-39 (+8),,"GOOD JUMPER by HARTLAGE,MAGGIE(in the paint)",2,jumper,good,Centre,maggie hartlage,2,1152
212,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,212,18:56,,,,,"MISS JUMPER by CHAUVIN,JAMIE",,,"MISS JUMPER by CHAUVIN,JAMIE",2,jumper,missed,sewanee,jamie chauvin,,1136
213,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,213,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
214,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,214,18:52,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,1132
215,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,215,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",2,offensive rebound,,Centre,paige kellam,,
216,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,216,18:26,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",2,layup,missed,Centre,paige kellam,,1106
217,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,217,--,,,,,"REBOUND DEF by MCCORMACK,HANNAH",,,"REBOUND DEF by MCCORMACK,HANNAH",2,defensive rebound,,sewanee,hannah mccormack,,
218,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,218,18:16,"FOUL  by COLLIVER,OLIVIA",,,,,,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,1096
219,10,sewanee,Centre,Sewanee,67-63,67,63,"45, 22, 67","37, 26, 63",45,22,67,37,26,63,"5-6, 1-0","7-2, 0-1",01/04/15,Win,325,No Location Recorded,1:00 PM,A,219,18:16,,47 (+7),,40,"GOOD FT by MCCORMACK,HANNAH",SEWANEE 47-40 (+7),,"GOOD FT by MCCORMACK,HANNAH",2,free throw,good,sewanee,hannah mccormack,1,1096
