,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,OUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
415,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,415,--,,,,,"REBOUND OFF by HUGHES,CIARA",,,"REBOUND OFF by HUGHES,CIARA",2,offensive rebound,,oglethorpe,ciara hughes,,
416,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,416,07:47,,,,,"MISS LAYUP by HUGHES,CIARA",,,"MISS LAYUP by HUGHES,CIARA",2,layup,missed,oglethorpe,ciara hughes,,467
417,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,417,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
418,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,418,07:42,,,,,"MISS JUMPER by ATWATER,AISHA",,,"MISS JUMPER by ATWATER,AISHA",2,jumper,missed,oglethorpe,aisha atwater,,462
419,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,419,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
420,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,420,07:21,"MISS LAYUP by ANDREASSEN,CAROLINE",,,,,,,"MISS LAYUP by ANDREASSEN,CAROLINE",2,layup,missed,Centre,caroline andreassen,,441
421,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,421,--,,,,,"REBOUND DEF by ATWATER,AISHA",,,"REBOUND DEF by ATWATER,AISHA",2,defensive rebound,,oglethorpe,aisha atwater,,
422,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,422,07:14,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,434
423,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,423,07:14,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,434
424,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,424,07:14,"SUB IN by LEWIS,KENDALL",,,,,,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,434
425,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,425,07:14,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,434
426,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,426,07:14,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,434
427,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,427,07:14,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,434
428,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,428,06:58,,,,,"MISS LAYUP by HUGHES,CIARA",,,"MISS LAYUP by HUGHES,CIARA",2,layup,missed,oglethorpe,ciara hughes,,418
429,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,429,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
430,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,430,06:44,,,,,"FOUL  by HUGHES,CIARA",,,"FOUL  by HUGHES,CIARA",2,foul,,oglethorpe,ciara hughes,,404
431,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,431,06:44,"GOOD FT by COLLIVER,OLIVIA",45 (+3),,42,,CENTRE_W 45-42 (+3),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,404
432,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,432,06:44,"GOOD FT by COLLIVER,OLIVIA",46 (+4),,42,,CENTRE_W 46-42 (+4),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,404
433,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,433,06:44,,,,,"SUB IN by BLECKLEY,ALI",,,"SUB IN by BLECKLEY,ALI",2,subbing in,,oglethorpe,ali bleckley,,404
434,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,434,06:44,,,,,"SUB OUT by HUGHES,CIARA",,,"SUB OUT by HUGHES,CIARA",2,subbing out,,oglethorpe,ciara hughes,,404
435,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,435,06:30,,,,,"MISS JUMPER by BLECKLEY,ALI",,,"MISS JUMPER by BLECKLEY,ALI",2,jumper,missed,oglethorpe,ali bleckley,,390
436,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,436,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
437,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,437,06:18,,,,,"FOUL  by BLECKLEY,ALI",,,"FOUL  by BLECKLEY,ALI",2,foul,,oglethorpe,ali bleckley,,378
438,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,438,06:18,"GOOD FT by COLLIVER,OLIVIA",47 (+5),,42,,CENTRE_W 47-42 (+5),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,378
439,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,439,06:18,"GOOD FT by COLLIVER,OLIVIA",48 (+6),,42,,CENTRE_W 48-42 (+6),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,378
440,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,440,06:11,"FOUL  by COLLIVER,OLIVIA",,,,,,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,371
441,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,441,06:11,,,,,"MISS FT by MERRYMAN,RAEGAN",,,"MISS FT by MERRYMAN,RAEGAN",2,free throw,missed,oglethorpe,raegan merryman,,371
442,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,442,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
443,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,443,06:11,,,,,"MISS FT by MERRYMAN,RAEGAN",,,"MISS FT by MERRYMAN,RAEGAN",2,free throw,missed,oglethorpe,raegan merryman,,371
444,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,444,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
445,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,445,05:48,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",50 (+8),,42,,CENTRE_W 50-42 (+8),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,348
446,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,446,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
447,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,447,05:42,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,342
448,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,448,05:35,,,,,"SUB IN by FORTSON,MCKENZIE",,,"SUB IN by FORTSON,MCKENZIE",2,subbing in,,oglethorpe,mckenzie fortson,,335
449,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,449,05:35,,,,,"SUB IN by HUGHES,CIARA",,,"SUB IN by HUGHES,CIARA",2,subbing in,,oglethorpe,ciara hughes,,335
450,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,450,05:35,,,,,"SUB OUT by MERRYMAN,RAEGAN",,,"SUB OUT by MERRYMAN,RAEGAN",2,subbing out,,oglethorpe,raegan merryman,,335
451,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,451,05:35,,,,,"SUB OUT by BLECKLEY,ALI",,,"SUB OUT by BLECKLEY,ALI",2,subbing out,,oglethorpe,ali bleckley,,335
452,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,452,05:34,,,,,"MISS LAYUP by KENNEBREW,KRISTEN",,,"MISS LAYUP by KENNEBREW,KRISTEN",2,layup,missed,oglethorpe,kristen kennebrew,,334
453,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,453,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
454,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,454,05:17,,,,,"FOUL  by FORTSON,MCKENZIE",,,"FOUL  by FORTSON,MCKENZIE",2,foul,,oglethorpe,mckenzie fortson,,317
455,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,455,05:17,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",2,free throw,missed,Centre,alexis guy,,317
456,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,456,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
457,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,457,05:17,"GOOD FT by GUY,ALEXIS",51 (+9),,42,,CENTRE_W 51-42 (+9),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,317
458,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,458,05:17,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,317
459,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,459,05:17,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,317
460,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,460,05:17,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,317
461,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,461,05:17,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,317
462,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,462,05:17,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,317
463,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,463,05:17,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,317
464,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,464,05:17,,,,,"SUB IN by CARROLL,DANNELLE",,,"SUB IN by CARROLL,DANNELLE",2,subbing in,,oglethorpe,dannelle carroll,,317
465,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,465,05:17,,,,,"SUB OUT by KENNEBREW,KRISTEN",,,"SUB OUT by KENNEBREW,KRISTEN",2,subbing out,,oglethorpe,kristen kennebrew,,317
466,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,466,04:57,,51 (+7),,44,"GOOD JUMPER by HUGHES,CIARA(in the paint)",OUW 51-44 (+7),,"GOOD JUMPER by HUGHES,CIARA(in the paint)",2,jumper,good,oglethorpe,ciara hughes,2,297
467,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,467,--,,,,,"ASSIST  by ATWATER,AISHA",,,"ASSIST  by ATWATER,AISHA",2,assist,,oglethorpe,aisha atwater,,
468,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,468,04:35,"MISS LAYUP by JUDY,MICHELE",,,,,,,"MISS LAYUP by JUDY,MICHELE",2,layup,missed,Centre,michele judy,,275
469,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,469,--,"REBOUND OFF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND OFF by ANDREASSEN,CAROLINE",2,offensive rebound,,Centre,caroline andreassen,,
470,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,470,04:17,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,257
471,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,471,04:17,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,257
472,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,472,04:17,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,257
473,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,473,04:17,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,257
474,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,474,04:17,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,257
475,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,475,04:05,,,,,"MISS 3PTR by CARROLL,DANNELLE",,,"MISS 3PTR by CARROLL,DANNELLE",2,three pointer,missed,oglethorpe,dannelle carroll,,245
476,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,476,--,"REBOUND DEF by LEWIS,KENDALL",,,,,,,"REBOUND DEF by LEWIS,KENDALL",2,defensive rebound,,Centre,kendall lewis,,
477,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,477,03:42,"MISS LAYUP by LEWIS,KENDALL",,,,,,,"MISS LAYUP by LEWIS,KENDALL",2,layup,missed,Centre,kendall lewis,,222
478,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,478,03:42,,,,,"BLOCK  by HUGHES,CIARA",,,"BLOCK  by HUGHES,CIARA",2,block,,oglethorpe,ciara hughes,,222
479,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,479,--,,,,,"REBOUND DEF by FORTSON,MCKENZIE",,,"REBOUND DEF by FORTSON,MCKENZIE",2,defensive rebound,,oglethorpe,mckenzie fortson,,
480,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,480,03:32,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,212
481,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,481,03:32,"SUB OUT by LEWIS,KENDALL",,,,,,,"SUB OUT by LEWIS,KENDALL",2,subbing out,,Centre,kendall lewis,,212
482,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,482,03:32,,,,,"SUB IN by MERRYMAN,RAEGAN",,,"SUB IN by MERRYMAN,RAEGAN",2,subbing in,,oglethorpe,raegan merryman,,212
483,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,483,03:32,,,,,"SUB IN by KENNEBREW,KRISTEN",,,"SUB IN by KENNEBREW,KRISTEN",2,subbing in,,oglethorpe,kristen kennebrew,,212
484,23,oglethorpe,Centre,Oglethorpe,63-54,63,54,"24, 39, 63","34, 20, 54",24,39,63,34,20,54,"10-14, 6-8 SAA","11-14, 6-8 SAA",02/22/15,Win,222,No Location Recorded,1 p.m.,A,484,03:32,,,,,"SUB OUT by ATWATER,AISHA",,,"SUB OUT by ATWATER,AISHA",2,subbing out,,oglethorpe,aisha atwater,,212
