,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RHODE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
277,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,277,12:16,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,736
278,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,278,--,"REBOUND DEF by GOODRUM,NATALIE",,,,,,,"REBOUND DEF by GOODRUM,NATALIE",2,defensive rebound,,rhodes college,natalie goodrum,,
279,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,279,12:04,"MISS 3PTR by SMITH,BLAIRE",,,,,,,"MISS 3PTR by SMITH,BLAIRE",2,three pointer,missed,rhodes college,blaire smith,,724
280,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,280,--,,,,,"REBOUND DEF by LEWIS,KENDALL",,,"REBOUND DEF by LEWIS,KENDALL",2,defensive rebound,,Centre,kendall lewis,,
281,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,281,11:37,,31,,42 (+11),"GOOD LAYUP by JUDY,MICHELE(in the paint)",CENTRE_W 31-42 (+11),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",2,layup,good,Centre,michele judy,2,697
282,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,282,11:06,"MISS LAYUP by JOHNSON,SARAH",,,,,,,"MISS LAYUP by JOHNSON,SARAH",2,layup,missed,rhodes college,sarah johnson,,666
283,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,283,--,"REBOUND OFF by JOHNSON,SARAH",,,,,,,"REBOUND OFF by JOHNSON,SARAH",2,offensive rebound,,rhodes college,sarah johnson,,
284,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,284,11:03,,,,,"FOUL  by LEWIS,KENDALL",,,"FOUL  by LEWIS,KENDALL",2,foul,,Centre,kendall lewis,,663
285,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,285,11:03,"MISS FT by JOHNSON,SARAH",,,,,,,"MISS FT by JOHNSON,SARAH",2,free throw,missed,rhodes college,sarah johnson,,663
286,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,286,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
287,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,287,11:03,"MISS FT by JOHNSON,SARAH",,,,,,,"MISS FT by JOHNSON,SARAH",2,free throw,missed,rhodes college,sarah johnson,,663
288,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,288,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
289,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,289,11:03,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,663
290,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,290,11:03,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,663
291,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,291,11:03,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,663
292,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,292,11:03,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,663
293,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,293,11:03,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,663
294,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,294,11:03,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,663
295,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,295,10:38,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",2,jumper,missed,Centre,michele judy,,638
296,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,296,--,"REBOUND DEF by KRAMER,BAILEY",,,,,,,"REBOUND DEF by KRAMER,BAILEY",2,defensive rebound,,rhodes college,bailey kramer,,
297,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,297,10:32,"SUB IN by DANIELS,SYMONE",,,,,,,"SUB IN by DANIELS,SYMONE",2,subbing in,,rhodes college,symone daniels,,632
298,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,298,10:32,"SUB OUT by KRAMER,BAILEY",,,,,,,"SUB OUT by KRAMER,BAILEY",2,subbing out,,rhodes college,bailey kramer,,632
299,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,299,10:32,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,632
300,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,300,10:32,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,632
301,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,301,10:24,"MISS LAYUP by DANIELS,SYMONE",,,,,,,"MISS LAYUP by DANIELS,SYMONE",2,layup,missed,rhodes college,symone daniels,,624
302,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,302,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
303,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,303,10:12,,,,,"MISS 3PTR by LEWIS,KENDALL",,,"MISS 3PTR by LEWIS,KENDALL",2,three pointer,missed,Centre,kendall lewis,,612
304,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,304,--,"REBOUND DEF by SMITH,BLAIRE",,,,,,,"REBOUND DEF by SMITH,BLAIRE",2,defensive rebound,,rhodes college,blaire smith,,
305,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,305,10:02,"MISS JUMPER by DANIELS,SYMONE",,,,,,,"MISS JUMPER by DANIELS,SYMONE",2,jumper,missed,rhodes college,symone daniels,,602
306,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,306,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",2,defensive rebound,,Centre,paige kellam,,
307,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,307,09:21,,31,,44 (+13),"GOOD JUMPER by LEWIS,KENDALL",CENTRE_W 31-44 (+13),,"GOOD JUMPER by LEWIS,KENDALL",2,jumper,good,Centre,kendall lewis,2,561
308,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,308,09:05,"GOOD JUMPER by ORTH,HANNAH",33,,44 (+11),,RHODE 33-44 (+11),,"GOOD JUMPER by ORTH,HANNAH",2,jumper,good,rhodes college,hannah orth,2,545
309,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,309,09:01,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,541
310,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,310,09:01,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,541
311,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,311,09:01,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",2,subbing out,,Centre,kendall lewis,,541
312,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,312,08:50,,,,,"MISS LAYUP by COLLIVER,OLIVIA",,,"MISS LAYUP by COLLIVER,OLIVIA",2,layup,missed,Centre,olivia colliver,,530
313,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,313,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
314,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,314,08:47,"SUB IN by TODMAN,DY'NELLE",,,,,,,"SUB IN by TODMAN,DY'NELLE",2,subbing in,,rhodes college,dy'nelle todman,,527
315,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,315,08:47,"SUB OUT by ORTH,HANNAH",,,,,,,"SUB OUT by ORTH,HANNAH",2,subbing out,,rhodes college,hannah orth,,527
316,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,316,08:30,,33,,47 (+14),"GOOD 3PTR by RHULE,BONNIE",CENTRE_W 33-47 (+14),,"GOOD 3PTR by RHULE,BONNIE",2,three pointer,good,Centre,bonnie rhule,3,510
317,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,317,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
318,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,318,08:15,"MISS LAYUP by SMITH,BLAIRE",,,,,,,"MISS LAYUP by SMITH,BLAIRE",2,layup,missed,rhodes college,blaire smith,,495
319,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,319,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
320,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,320,07:50,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,470
321,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,321,--,"REBOUND DEF by DANIELS,SYMONE",,,,,,,"REBOUND DEF by DANIELS,SYMONE",2,defensive rebound,,rhodes college,symone daniels,,
322,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,322,07:35,"GOOD JUMPER by DANIELS,SYMONE",35,,47 (+12),,RHODE 35-47 (+12),,"GOOD JUMPER by DANIELS,SYMONE",2,jumper,good,rhodes college,symone daniels,2,455
323,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,323,07:17,"FOUL  by DANIELS,SYMONE",,,,,,,"FOUL  by DANIELS,SYMONE",2,foul,,rhodes college,symone daniels,,437
324,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,324,07:17,,,,,"MISS LAYUP by JUDY,MICHELE",,,"MISS LAYUP by JUDY,MICHELE",2,layup,missed,Centre,michele judy,,437
325,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,325,--,,,,,"REBOUND OFF by JUDY,MICHELE",,,"REBOUND OFF by JUDY,MICHELE",2,offensive rebound,,Centre,michele judy,,
326,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,326,07:17,"SUB IN by ORTH,HANNAH",,,,,,,"SUB IN by ORTH,HANNAH",2,subbing in,,rhodes college,hannah orth,,437
327,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,327,07:17,"SUB OUT by GOODRUM,NATALIE",,,,,,,"SUB OUT by GOODRUM,NATALIE",2,subbing out,,rhodes college,natalie goodrum,,437
328,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,328,07:17,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,437
329,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,329,07:17,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,437
330,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,330,07:17,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,437
331,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,331,07:17,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,437
332,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,332,07:00,,35,,49 (+14),"GOOD LAYUP by JUDY,MICHELE(in the paint)",CENTRE_W 35-49 (+14),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",2,layup,good,Centre,michele judy,2,420
333,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,333,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
334,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,334,06:40,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",2,foul,,Centre,michele judy,,400
335,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,335,06:38,"TURNOVER  by TODMAN,DY'NELLE",,,,,,,"TURNOVER  by TODMAN,DY'NELLE",2,turnover,,rhodes college,dy'nelle todman,,398
336,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,336,06:35,,,,,"STEAL  by KELLAM,PAIGE",,,"STEAL  by KELLAM,PAIGE",2,steal,,Centre,,,395
337,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,337,06:23,"SUB IN by KRAMER,BAILEY",,,,,,,"SUB IN by KRAMER,BAILEY",2,subbing in,,rhodes college,bailey kramer,,383
338,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,338,06:23,"SUB OUT by DANIELS,SYMONE",,,,,,,"SUB OUT by DANIELS,SYMONE",2,subbing out,,rhodes college,symone daniels,,383
339,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,339,06:17,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",2,three pointer,missed,Centre,alexis guy,,377
340,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,340,--,"REBOUND DEF by TODMAN,DY'NELLE",,,,,,,"REBOUND DEF by TODMAN,DY'NELLE",2,defensive rebound,,rhodes college,dy'nelle todman,,
341,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,341,06:01,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,361
342,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,342,06:01,"GOOD FT by SMITH,BLAIRE",36,,49 (+13),,RHODE 36-49 (+13),,"GOOD FT by SMITH,BLAIRE",2,free throw,good,rhodes college,blaire smith,1,361
343,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,343,06:01,"GOOD FT by SMITH,BLAIRE",37,,49 (+12),,RHODE 37-49 (+12),,"GOOD FT by SMITH,BLAIRE",2,free throw,good,rhodes college,blaire smith,1,361
344,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,344,06:01,"SUB IN by TRAVIS,LAUREN",,,,,,,"SUB IN by TRAVIS,LAUREN",2,subbing in,,rhodes college,lauren travis,,361
345,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,345,06:01,"SUB OUT by JOHNSON,SARAH",,,,,,,"SUB OUT by JOHNSON,SARAH",2,subbing out,,rhodes college,sarah johnson,,361
346,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,346,05:37,,37,,51 (+14),"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",CENTRE_W 37-51 (+14),,"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",2,layup,good,Centre,caroline andreassen,2,337
347,18,rhodes,Rhodes College,Centre College,59-43,59,43,"35, 24, 59","23, 20, 43",35,24,59,23,20,43,"8-11, 4-5 SAA","13-7, 4-5 SAA",02/06/15,Win,316,No Location Recorded,6:00 PM,H,347,05:23,"MISS LAYUP by TODMAN,DY'NELLE",,,,,,,"MISS LAYUP by TODMAN,DY'NELLE",2,layup,missed,rhodes college,dy'nelle todman,,323
