,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,TMCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
378,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,378,05:41,"GOOD LAYUP by SANTAMARIA,ALEXA(in the paint)",67 (+27),,40,,TMCW 67-40 (-27),,"GOOD LAYUP by SANTAMARIA,ALEXA(in the paint)",2,layup,good,thomas more college,alexa santamaria,2,341
379,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,379,05:32,,,,,"MISS JUMPER by ABBOTT,CAROLINE",,,"MISS JUMPER by ABBOTT,CAROLINE",2,jumper,missed,Centre,caroline abbott,,332
380,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,380,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
381,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,381,05:29,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,329
382,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,382,05:29,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,329
383,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,383,05:14,"GOOD LAYUP by MOSS,SYDNEY(in the paint)",69 (+29),,40,,TMCW 69-40 (-29),,"GOOD LAYUP by MOSS,SYDNEY(in the paint)",2,layup,good,thomas more college,sydney moss,2,314
384,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,384,--,"ASSIST  by WAINSCOTT,SYDNI",,,,,,,"ASSIST  by WAINSCOTT,SYDNI",2,assist,,thomas more college,sydni wainscott,,
385,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,385,04:54,"SUB IN by KRUSLING,STEPHANIE",,,,,,,"SUB IN by KRUSLING,STEPHANIE",2,subbing in,,thomas more college,stephanie krusling,,294
386,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,386,04:54,"SUB IN by BARTELS,KILEY",,,,,,,"SUB IN by BARTELS,KILEY",2,subbing in,,thomas more college,kiley bartels,,294
387,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,387,04:54,"SUB OUT by MOSS,SYDNEY",,,,,,,"SUB OUT by MOSS,SYDNEY",2,subbing out,,thomas more college,sydney moss,,294
388,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,388,04:54,"SUB OUT by OWINGS,ABBY",,,,,,,"SUB OUT by OWINGS,ABBY",2,subbing out,,thomas more college,abby owings,,294
389,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,389,04:51,"FOUL  by BARTELS,KILEY",,,,,,,"FOUL  by BARTELS,KILEY",2,foul,,thomas more college,kiley bartels,,291
390,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,390,04:51,,,,,"MISS FT by ANDREASSEN,CAROLINE",,,"MISS FT by ANDREASSEN,CAROLINE",2,free throw,missed,Centre,caroline andreassen,,291
391,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,391,--,"REBOUND DEF by CADY,SAM",,,,,,,"REBOUND DEF by CADY,SAM",2,defensive rebound,,thomas more college,sam cady,,
392,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,392,04:44,"TURNOVER  by WAINSCOTT,SYDNI",,,,,,,"TURNOVER  by WAINSCOTT,SYDNI",2,turnover,,thomas more college,sydni wainscott,,284
393,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,393,04:30,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,270
394,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,394,04:29,"STEAL  by SANTAMARIA,ALEXA",,,,,,,"STEAL  by SANTAMARIA,ALEXA",2,steal,,thomas more college,,,269
395,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,395,04:26,"GOOD LAYUP by SANTAMARIA,ALEXA(in the paint)",71 (+31),,40,,TMCW 71-40 (-31),,"GOOD LAYUP by SANTAMARIA,ALEXA(in the paint)",2,layup,good,thomas more college,alexa santamaria,2,266
396,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,396,04:06,,,,,"MISS JUMPER by ABBOTT,CAROLINE",,,"MISS JUMPER by ABBOTT,CAROLINE",2,jumper,missed,Centre,caroline abbott,,246
397,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,397,--,"REBOUND DEF by KRUSLING,STEPHANIE",,,,,,,"REBOUND DEF by KRUSLING,STEPHANIE",2,defensive rebound,,thomas more college,stephanie krusling,,
398,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,398,03:49,"GOOD JUMPER by BARTELS,KILEY",73 (+33),,40,,TMCW 73-40 (-33),,"GOOD JUMPER by BARTELS,KILEY",2,jumper,good,thomas more college,kiley bartels,2,229
399,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,399,03:44,,,,,"TURNOVER  by LEWIS,KENDALL",,,"TURNOVER  by LEWIS,KENDALL",2,turnover,,Centre,kendall lewis,,224
400,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,400,03:44,"SUB IN by DALEY,JESSE",,,,,,,"SUB IN by DALEY,JESSE",2,subbing in,,thomas more college,jesse daley,,224
401,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,401,03:44,"SUB IN by MCDONALD,KELLY",,,,,,,"SUB IN by MCDONALD,KELLY",2,subbing in,,thomas more college,kelly mcdonald,,224
402,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,402,03:44,"SUB IN by COLLINS,ELLIE",,,,,,,"SUB IN by COLLINS,ELLIE",2,subbing in,,thomas more college,ellie collins,,224
403,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,403,03:44,"SUB IN by PAUL,KIRSTEN",,,,,,,"SUB IN by PAUL,KIRSTEN",2,subbing in,,thomas more college,kirsten paul,,224
404,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,404,03:44,"SUB OUT by CADY,SAM",,,,,,,"SUB OUT by CADY,SAM",2,subbing out,,thomas more college,sam cady,,224
405,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,405,03:44,"SUB OUT by SANTAMARIA,ALEXA",,,,,,,"SUB OUT by SANTAMARIA,ALEXA",2,subbing out,,thomas more college,alexa santamaria,,224
406,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,406,03:44,"SUB OUT by WAINSCOTT,SYDNI",,,,,,,"SUB OUT by WAINSCOTT,SYDNI",2,subbing out,,thomas more college,sydni wainscott,,224
407,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,407,03:44,"SUB OUT by KRUSLING,STEPHANIE",,,,,,,"SUB OUT by KRUSLING,STEPHANIE",2,subbing out,,thomas more college,stephanie krusling,,224
408,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,408,03:44,,,,,"SUB IN by ADEROBA,OYIN",,,"SUB IN by ADEROBA,OYIN",2,subbing in,,Centre,oyin aderoba,,224
409,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,409,03:44,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,224
410,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,410,03:44,,,,,"SUB OUT by ABBOTT,CAROLINE",,,"SUB OUT by ABBOTT,CAROLINE",2,subbing out,,Centre,caroline abbott,,224
411,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,411,03:44,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,224
412,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,412,03:25,"GOOD JUMPER by BARTELS,KILEY",75 (+35),,40,,TMCW 75-40 (-35),,"GOOD JUMPER by BARTELS,KILEY",2,jumper,good,thomas more college,kiley bartels,2,205
413,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,413,--,"ASSIST  by COLLINS,ELLIE",,,,,,,"ASSIST  by COLLINS,ELLIE",2,assist,,thomas more college,ellie collins,,
414,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,414,03:06,,75 (+33),,42,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",CENTRE_W 75-42 (-33),,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",2,layup,good,Centre,kendall lewis,2,186
415,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,415,02:40,"TURNOVER  by BARTELS,KILEY",,,,,,,"TURNOVER  by BARTELS,KILEY",2,turnover,,thomas more college,kiley bartels,,160
416,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,416,02:38,"SUB IN by ROADEN,SARAH",,,,,,,"SUB IN by ROADEN,SARAH",2,subbing in,,thomas more college,sarah roaden,,158
417,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,417,02:38,"SUB OUT by PAUL,KIRSTEN",,,,,,,"SUB OUT by PAUL,KIRSTEN",2,subbing out,,thomas more college,kirsten paul,,158
418,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,418,02:38,,,,,"SUB IN by DOUGLAS,REBEKAH",,,"SUB IN by DOUGLAS,REBEKAH",2,subbing in,,Centre,rebekah douglas,,158
419,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,419,02:38,,,,,"SUB IN by GREENE,SARAH",,,"SUB IN by GREENE,SARAH",2,subbing in,,Centre,sarah greene,,158
420,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,420,02:38,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,158
421,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,421,02:38,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,158
422,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,422,02:23,,,,,"MISS JUMPER by ADEROBA,OYIN",,,"MISS JUMPER by ADEROBA,OYIN",2,jumper,missed,Centre,oyin aderoba,,143
423,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,423,--,"REBOUND DEF by DALEY,JESSE",,,,,,,"REBOUND DEF by DALEY,JESSE",2,defensive rebound,,thomas more college,jesse daley,,
424,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,424,02:12,"MISS 3PTR by COLLINS,ELLIE",,,,,,,"MISS 3PTR by COLLINS,ELLIE",2,three pointer,missed,thomas more college,ellie collins,,132
425,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,425,--,,,,,"REBOUND DEF by GREENE,SARAH",,,"REBOUND DEF by GREENE,SARAH",2,defensive rebound,,Centre,sarah greene,,
426,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,426,02:01,"FOUL  by COLLINS,ELLIE",,,,,,,"FOUL  by COLLINS,ELLIE",2,foul,,thomas more college,ellie collins,,121
427,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,427,02:01,,75 (+32),,43,"GOOD FT by LEWIS,KENDALL",CENTRE_W 75-43 (-32),,"GOOD FT by LEWIS,KENDALL",2,free throw,good,Centre,kendall lewis,1,121
428,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,428,02:01,,75 (+31),,44,"GOOD FT by LEWIS,KENDALL",CENTRE_W 75-44 (-31),,"GOOD FT by LEWIS,KENDALL",2,free throw,good,Centre,kendall lewis,1,121
429,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,429,02:01,,,,,"SUB IN by ASMUS,KRISTEN",,,"SUB IN by ASMUS,KRISTEN",2,subbing in,,Centre,kristen asmus,,121
430,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,430,02:01,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",2,subbing out,,Centre,kendall lewis,,121
431,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,431,01:46,"MISS 3PTR by MCDONALD,KELLY",,,,,,,"MISS 3PTR by MCDONALD,KELLY",2,three pointer,missed,thomas more college,kelly mcdonald,,106
432,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,432,--,"REBOUND OFF by COLLINS,ELLIE",,,,,,,"REBOUND OFF by COLLINS,ELLIE",2,offensive rebound,,thomas more college,ellie collins,,
433,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,433,01:41,,,,,"FOUL  by ADEROBA,OYIN",,,"FOUL  by ADEROBA,OYIN",2,foul,,Centre,oyin aderoba,,101
434,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,434,01:41,"MISS FT by COLLINS,ELLIE",,,,,,,"MISS FT by COLLINS,ELLIE",2,free throw,missed,thomas more college,ellie collins,,101
435,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,435,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
436,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,436,01:06,,,,,"MISS 3PTR by GREENE,SARAH",,,"MISS 3PTR by GREENE,SARAH",2,three pointer,missed,Centre,sarah greene,,66
437,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,437,--,"REBOUND DEF by COLLINS,ELLIE",,,,,,,"REBOUND DEF by COLLINS,ELLIE",2,defensive rebound,,thomas more college,ellie collins,,
438,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,438,00:57,"TURNOVER  by BARTELS,KILEY",,,,,,,"TURNOVER  by BARTELS,KILEY",2,turnover,,thomas more college,kiley bartels,,57
439,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,439,00:45,,,,,"TURNOVER  by ADEROBA,OYIN",,,"TURNOVER  by ADEROBA,OYIN",2,turnover,,Centre,oyin aderoba,,45
440,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,440,00:44,"STEAL  by DALEY,JESSE",,,,,,,"STEAL  by DALEY,JESSE",2,steal,,thomas more college,,,44
441,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,441,00:37,"MISS 3PTR by ROADEN,SARAH",,,,,,,"MISS 3PTR by ROADEN,SARAH",2,three pointer,missed,thomas more college,sarah roaden,,37
442,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,442,--,"REBOUND OFF by COLLINS,ELLIE",,,,,,,"REBOUND OFF by COLLINS,ELLIE",2,offensive rebound,,thomas more college,ellie collins,,
443,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,443,00:26,"MISS 3PTR by BARTELS,KILEY",,,,,,,"MISS 3PTR by BARTELS,KILEY",2,three pointer,missed,thomas more college,kiley bartels,,26
444,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,444,--,"REBOUND OFF by BARTELS,KILEY",,,,,,,"REBOUND OFF by BARTELS,KILEY",2,offensive rebound,,thomas more college,kiley bartels,,
445,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,445,00:22,,,,,"FOUL  by GREENE,SARAH",,,"FOUL  by GREENE,SARAH",2,foul,,Centre,sarah greene,,22
446,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,446,00:22,"GOOD FT by BARTELS,KILEY",76 (+32),,44,,TMCW 76-44 (-32),,"GOOD FT by BARTELS,KILEY",2,free throw,good,thomas more college,kiley bartels,1,22
447,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,447,00:22,"GOOD FT by BARTELS,KILEY",77 (+33),,44,,TMCW 77-44 (-33),,"GOOD FT by BARTELS,KILEY",2,free throw,good,thomas more college,kiley bartels,1,22
448,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,448,00:08,,,,,"TURNOVER  by GREENE,SARAH",,,"TURNOVER  by GREENE,SARAH",2,turnover,,Centre,sarah greene,,8
449,3,thomas-more,Thomas More College,Centre College,44-77,44,77,"24, 20, 44","43, 34, 77",24,20,44,43,34,77,1-2,2-0,11/22/14,Lose,231,No Location Recorded,7:00 PM,H,449,00:07,"STEAL  by BARTELS,KILEY",,,,,,,"STEAL  by BARTELS,KILEY",2,steal,,thomas more college,,,7
