,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HANOVER,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
230,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,230,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",1,defensive rebound,,Centre,paige kellam,,
231,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,231,02:56,"FOUL  by MITCHELL,BAYLEE",,,,,,,"FOUL  by MITCHELL,BAYLEE",1,foul,,hanover college,baylee mitchell,,176
232,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,232,02:42,,48 (+19),,29,"GOOD FT by KELLAM,PAIGE",CENTRE_W 48-29 (-19),,"GOOD FT by KELLAM,PAIGE",1,free throw,good,Centre,paige kellam,1,162
233,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,233,02:42,,48 (+18),,30,"GOOD FT by KELLAM,PAIGE",CENTRE_W 48-30 (-18),,"GOOD FT by KELLAM,PAIGE",1,free throw,good,Centre,paige kellam,1,162
234,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,234,02:42,"SUB IN by MILLER,JULIA",,,,,,,"SUB IN by MILLER,JULIA",1,subbing in,,hanover college,julia miller,,162
235,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,235,02:42,"SUB OUT by MITCHELL,BAYLEE",,,,,,,"SUB OUT by MITCHELL,BAYLEE",1,subbing out,,hanover college,baylee mitchell,,162
236,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,236,02:42,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,162
237,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,237,02:42,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,162
238,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,238,02:33,"MISS LAYUP by MILLER,JULIA",,,,,,,"MISS LAYUP by MILLER,JULIA",1,layup,missed,hanover college,julia miller,,153
239,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,239,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
240,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,240,02:21,"TURNOVER  by MILLER,JULIA",,,,,,,"TURNOVER  by MILLER,JULIA",1,turnover,,hanover college,julia miller,,141
241,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,241,02:21,"SUB IN by CAUDILL,MEGAN",,,,,,,"SUB IN by CAUDILL,MEGAN",1,subbing in,,hanover college,megan caudill,,141
242,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,242,02:21,"SUB OUT by MILLER,JULIA",,,,,,,"SUB OUT by MILLER,JULIA",1,subbing out,,hanover college,julia miller,,141
243,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,243,02:09,,,,,"MISS 3PTR by LEWIS,KENDALL",,,"MISS 3PTR by LEWIS,KENDALL",1,three pointer,missed,Centre,kendall lewis,,129
244,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,244,--,"REBOUND DEF by CAUDILL,MEGAN",,,,,,,"REBOUND DEF by CAUDILL,MEGAN",1,defensive rebound,,hanover college,megan caudill,,
245,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,245,01:58,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,118
246,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,246,01:58,"GOOD FT by DAVIDSON,JESSIE",49 (+19),,30,,HANOVER 49-30 (-19),,"GOOD FT by DAVIDSON,JESSIE",1,free throw,good,hanover college,jessie davidson,1,118
247,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,247,01:58,"GOOD FT by DAVIDSON,JESSIE",50 (+20),,30,,HANOVER 50-30 (-20),,"GOOD FT by DAVIDSON,JESSIE",1,free throw,good,hanover college,jessie davidson,1,118
248,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,248,01:58,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,118
249,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,249,01:58,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,118
250,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,250,01:39,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",,,"MISS LAYUP by MCKNIGHT,KAITLYN",1,layup,missed,Centre,kaitlyn mcknight,,99
251,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,251,--,"REBOUND DEF by CAUDILL,MEGAN",,,,,,,"REBOUND DEF by CAUDILL,MEGAN",1,defensive rebound,,hanover college,megan caudill,,
252,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,252,01:30,"MISS 3PTR by CAUDILL,MEGAN",,,,,,,"MISS 3PTR by CAUDILL,MEGAN",1,three pointer,missed,hanover college,megan caudill,,90
253,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,253,--,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",,,"REBOUND DEF by MCKNIGHT,KAITLYN",1,defensive rebound,,Centre,kaitlyn mcknight,,
254,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,254,01:17,,,,,"TURNOVER  by KELLAM,PAIGE",,,"TURNOVER  by KELLAM,PAIGE",1,turnover,,Centre,paige kellam,,77
255,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,255,01:15,"STEAL  by CAUDILL,MEGAN",,,,,,,"STEAL  by CAUDILL,MEGAN",1,steal,,hanover college,,,75
256,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,256,01:02,"MISS JUMPER by BLOCK,KELSEY",,,,,,,"MISS JUMPER by BLOCK,KELSEY",1,jumper,missed,hanover college,kelsey block,,62
257,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,257,--,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",,,"REBOUND DEF by MCKNIGHT,KAITLYN",1,defensive rebound,,Centre,kaitlyn mcknight,,
258,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,258,00:53,,50 (+17),,33,"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE_W 50-33 (-17),,"GOOD 3PTR by ANDREASSEN,CAROLINE",1,three pointer,good,Centre,caroline andreassen,3,53
259,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,259,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
260,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,260,00:43,"MISS 3PTR by HOPKINS,ALICIA",,,,,,,"MISS 3PTR by HOPKINS,ALICIA",1,three pointer,missed,hanover college,alicia hopkins,,43
261,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,261,--,"REBOUND OFF by BLOCK,KELSEY",,,,,,,"REBOUND OFF by BLOCK,KELSEY",1,offensive rebound,,hanover college,kelsey block,,
262,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,262,00:34,"FOUL  by DAVIDSON,JESSIE",,,,,,,"FOUL  by DAVIDSON,JESSIE",1,foul,,hanover college,jessie davidson,,34
263,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,263,00:34,"TURNOVER  by DAVIDSON,JESSIE",,,,,,,"TURNOVER  by DAVIDSON,JESSIE",1,turnover,,hanover college,jessie davidson,,34
264,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,264,00:34,"SUB IN by BENTZ,CARLY",,,,,,,"SUB IN by BENTZ,CARLY",1,subbing in,,hanover college,carly bentz,,34
265,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,265,00:34,"SUB OUT by DAVIDSON,JESSIE",,,,,,,"SUB OUT by DAVIDSON,JESSIE",1,subbing out,,hanover college,jessie davidson,,34
266,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,266,00:34,,,,,"SUB IN by ABBOTT,CAROLINE",,,"SUB IN by ABBOTT,CAROLINE",1,subbing in,,Centre,caroline abbott,,34
267,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,267,00:34,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",1,subbing out,,Centre,kaitlyn mcknight,,34
268,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,268,00:16,,,,,"MISS JUMPER by ABBOTT,CAROLINE",,,"MISS JUMPER by ABBOTT,CAROLINE",1,jumper,missed,Centre,caroline abbott,,16
269,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,269,--,"REBOUND DEF by BENTZ,CARLY",,,,,,,"REBOUND DEF by BENTZ,CARLY",1,defensive rebound,,hanover college,carly bentz,,
270,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,270,00:07,"MISS 3PTR by HOPKINS,ALICIA",,,,,,,"MISS 3PTR by HOPKINS,ALICIA",1,three pointer,missed,hanover college,alicia hopkins,,7
271,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,271,--,,,,,"REBOUND DEF by ABBOTT,CAROLINE",,,"REBOUND DEF by ABBOTT,CAROLINE",1,defensive rebound,,Centre,caroline abbott,,
272,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,272,Start Period 2,,,,,,,,,2,,,,,,
273,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,273,19:48,,50 (+15),,35,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",CENTRE_W 50-35 (-15),,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",2,layup,good,Centre,kaitlyn mcknight,2,1188
274,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,274,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
275,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,275,19:34,"GOOD LAYUP by CAUDILL,MEGAN(in the paint)",52 (+17),,35,,HANOVER 52-35 (-17),,"GOOD LAYUP by CAUDILL,MEGAN(in the paint)",2,layup,good,hanover college,megan caudill,2,1174
276,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,276,19:08,"FOUL  by CAUDILL,MEGAN",,,,,,,"FOUL  by CAUDILL,MEGAN",2,foul,,hanover college,megan caudill,,1148
277,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,277,19:08,,52 (+16),,36,"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 52-36 (-16),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,1148
278,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,278,19:08,,,,,"MISS FT by COLLIVER,OLIVIA",,,"MISS FT by COLLIVER,OLIVIA",2,free throw,missed,Centre,olivia colliver,,1148
279,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,279,--,"REBOUND DEF by DAVIDSON,JESSIE",,,,,,,"REBOUND DEF by DAVIDSON,JESSIE",2,defensive rebound,,hanover college,jessie davidson,,
280,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,280,18:59,"GOOD JUMPER by NASH,ALLISON",54 (+18),,36,,HANOVER 54-36 (-18),,"GOOD JUMPER by NASH,ALLISON",2,jumper,good,hanover college,allison nash,2,1139
281,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,281,--,"ASSIST  by MALLOY,ASHLEY",,,,,,,"ASSIST  by MALLOY,ASHLEY",2,assist,,hanover college,ashley malloy,,
282,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,282,18:50,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,1130
283,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,283,--,"REBOUND DEF by CAUDILL,MEGAN",,,,,,,"REBOUND DEF by CAUDILL,MEGAN",2,defensive rebound,,hanover college,megan caudill,,
284,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,284,18:36,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,1116
285,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,285,18:36,"MISS FT by CAUDILL,MEGAN",,,,,,,"MISS FT by CAUDILL,MEGAN",2,free throw,missed,hanover college,megan caudill,,1116
286,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,286,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
287,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,287,18:36,"GOOD FT by CAUDILL,MEGAN",55 (+19),,36,,HANOVER 55-36 (-19),,"GOOD FT by CAUDILL,MEGAN",2,free throw,good,hanover college,megan caudill,1,1116
288,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,288,18:25,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",,,"MISS LAYUP by MCKNIGHT,KAITLYN",2,layup,missed,Centre,kaitlyn mcknight,,1105
289,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,289,--,"REBOUND DEF by CAUDILL,MEGAN",,,,,,,"REBOUND DEF by CAUDILL,MEGAN",2,defensive rebound,,hanover college,megan caudill,,
290,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,290,18:14,"TURNOVER  by HOPKINS,ALICIA",,,,,,,"TURNOVER  by HOPKINS,ALICIA",2,turnover,,hanover college,alicia hopkins,,1094
291,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,291,18:13,,,,,"STEAL  by RHULE,BONNIE",,,"STEAL  by RHULE,BONNIE",2,steal,,Centre,,,1093
292,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,292,18:10,,,,,"TURNOVER  by RHULE,BONNIE",,,"TURNOVER  by RHULE,BONNIE",2,turnover,,Centre,bonnie rhule,,1090
293,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,293,18:06,"STEAL  by DAVIDSON,JESSIE",,,,,,,"STEAL  by DAVIDSON,JESSIE",2,steal,,hanover college,,,1086
294,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,294,18:04,"GOOD LAYUP by DAVIDSON,JESSIE(in the paint)",57 (+21),,36,,HANOVER 57-36 (-21),,"GOOD LAYUP by DAVIDSON,JESSIE(in the paint)",2,layup,good,hanover college,jessie davidson,2,1084
295,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,295,17:46,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,1066
296,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,296,--,"REBOUND DEF by DAVIDSON,JESSIE",,,,,,,"REBOUND DEF by DAVIDSON,JESSIE",2,defensive rebound,,hanover college,jessie davidson,,
297,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,297,17:22,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,1042
298,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,298,17:22,"GOOD FT by DAVIDSON,JESSIE",58 (+22),,36,,HANOVER 58-36 (-22),,"GOOD FT by DAVIDSON,JESSIE",2,free throw,good,hanover college,jessie davidson,1,1042
299,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,299,17:22,"GOOD FT by DAVIDSON,JESSIE",59 (+23),,36,,HANOVER 59-36 (-23),,"GOOD FT by DAVIDSON,JESSIE",2,free throw,good,hanover college,jessie davidson,1,1042
300,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,300,17:22,,,,,"SUB IN by ABBOTT,CAROLINE",,,"SUB IN by ABBOTT,CAROLINE",2,subbing in,,Centre,caroline abbott,,1042
301,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,301,17:22,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,1042
302,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,302,17:22,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,1042
303,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,303,17:22,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,1042
304,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,304,17:22,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,1042
305,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,305,17:22,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,1042
306,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,306,17:22,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,1042
307,6,hanover,Hanover College,Centre College,58-101,58,101,"33, 25, 58","50, 51, 101",33,25,58,50,51,101,2-4,4-2,12/16/14,Lose,126,No Location Recorded,7:00 PM,H,307,17:22,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,1042
