,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,AUGIE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
291,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,291,12:53,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,773
292,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,292,12:53,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,773
293,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,293,12:53,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,773
294,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,294,12:53,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",2,subbing out,,Centre,kendall lewis,,773
295,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,295,12:51,,43 (+10),,33,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENTRE_W 43-33 (-10),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",2,layup,good,Centre,paige kellam,2,771
296,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,296,12:50,"FOUL  by VANROEYEN,VALERIE",,,,,,,"FOUL  by VANROEYEN,VALERIE",2,foul,,augustana college,valerie vanroeyen,,770
297,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,297,12:50,,,,,"MISS FT by KELLAM,PAIGE",,,"MISS FT by KELLAM,PAIGE",2,free throw,missed,Centre,paige kellam,,770
298,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,298,--,"REBOUND DEF by MCNALLY,ANDREA",,,,,,,"REBOUND DEF by MCNALLY,ANDREA",2,defensive rebound,,augustana college,andrea mcnally,,
299,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,299,12:44,"MISS JUMPER by VANROEYEN,VALERIE",,,,,,,"MISS JUMPER by VANROEYEN,VALERIE",2,jumper,missed,augustana college,valerie vanroeyen,,764
300,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,300,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
301,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,301,12:18,,43 (+8),,35,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",CENTRE_W 43-35 (-8),,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",2,jumper,good,Centre,paige kellam,2,738
302,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,302,11:47,,,,,"FOUL  by ABBOTT,CAROLINE",,,"FOUL  by ABBOTT,CAROLINE",2,foul,,Centre,caroline abbott,,707
303,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,303,11:47,"GOOD FT by MCNALLY,ANDREA",44 (+9),,35,,AUGIE 44-35 (-9),,"GOOD FT by MCNALLY,ANDREA",2,free throw,good,augustana college,andrea mcnally,1,707
304,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,304,11:47,"MISS FT by MCNALLY,ANDREA",,,,,,,"MISS FT by MCNALLY,ANDREA",2,free throw,missed,augustana college,andrea mcnally,,707
305,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,305,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
306,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,306,11:27,,44 (+6),,38,"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE_W 44-38 (-6),,"GOOD 3PTR by ANDREASSEN,CAROLINE",2,three pointer,good,Centre,caroline andreassen,3,687
307,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,307,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
308,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,308,11:03,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,663
309,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,309,11:03,"SUB IN by PEZZOPANE,MARISSA",,,,,,,"SUB IN by PEZZOPANE,MARISSA",2,subbing in,,augustana college,marissa pezzopane,,663
310,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,310,11:03,"SUB OUT by VILLA,KATIE",,,,,,,"SUB OUT by VILLA,KATIE",2,subbing out,,augustana college,katie villa,,663
311,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,311,11:03,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,663
312,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,312,11:03,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,663
313,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,313,10:58,"GOOD JUMPER by PEZZOPANE,MARISSA(in the paint)",46 (+8),,38,,AUGIE 46-38 (-8),,"GOOD JUMPER by PEZZOPANE,MARISSA(in the paint)",2,jumper,good,augustana college,marissa pezzopane,2,658
314,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,314,--,"ASSIST  by VANROEYEN,VALERIE",,,,,,,"ASSIST  by VANROEYEN,VALERIE",2,assist,,augustana college,valerie vanroeyen,,
315,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,315,10:35,,,,,"MISS JUMPER by ABBOTT,CAROLINE",,,"MISS JUMPER by ABBOTT,CAROLINE",2,jumper,missed,Centre,caroline abbott,,635
316,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,316,--,"REBOUND DEF by MCNALLY,ANDREA",,,,,,,"REBOUND DEF by MCNALLY,ANDREA",2,defensive rebound,,augustana college,andrea mcnally,,
317,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,317,10:26,"GOOD 3PTR by ALLEN,VICTORIA",49 (+11),,38,,AUGIE 49-38 (-11),,"GOOD 3PTR by ALLEN,VICTORIA",2,three pointer,good,augustana college,victoria allen,3,626
318,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,318,--,"ASSIST  by MCNALLY,ANDREA",,,,,,,"ASSIST  by MCNALLY,ANDREA",2,assist,,augustana college,andrea mcnally,,
319,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,319,09:56,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,596
320,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,320,--,"REBOUND DEF by PEZZOPANE,MARISSA",,,,,,,"REBOUND DEF by PEZZOPANE,MARISSA",2,defensive rebound,,augustana college,marissa pezzopane,,
321,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,321,09:29,"MISS 3PTR by MCNALLY,ANDREA",,,,,,,"MISS 3PTR by MCNALLY,ANDREA",2,three pointer,missed,augustana college,andrea mcnally,,569
322,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,322,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
323,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,323,09:04,,,,,"MISS JUMPER by KELLAM,PAIGE",,,"MISS JUMPER by KELLAM,PAIGE",2,jumper,missed,Centre,paige kellam,,544
324,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,324,--,"REBOUND DEF by ALLEN,VICTORIA",,,,,,,"REBOUND DEF by ALLEN,VICTORIA",2,defensive rebound,,augustana college,victoria allen,,
325,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,325,08:49,"TURNOVER  by VANROEYEN,VALERIE",,,,,,,"TURNOVER  by VANROEYEN,VALERIE",2,turnover,,augustana college,valerie vanroeyen,,529
326,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,326,08:47,,,,,"STEAL  by COLLIVER,OLIVIA",,,"STEAL  by COLLIVER,OLIVIA",2,steal,,Centre,,,527
327,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,327,08:30,,49 (+8),,41,"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE_W 49-41 (-8),,"GOOD 3PTR by ANDREASSEN,CAROLINE",2,three pointer,good,Centre,caroline andreassen,3,510
328,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,328,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
329,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,329,08:17,,,,,"FOUL  by KELLAM,PAIGE",,,"FOUL  by KELLAM,PAIGE",2,foul,,Centre,paige kellam,,497
330,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,330,08:17,"SUB IN by VANWATERMEULEN,JENN",,,,,,,"SUB IN by VANWATERMEULEN,JENN",2,subbing in,,augustana college,jenn vanwatermeulen,,497
331,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,331,08:17,"SUB IN by ADAMS,CARLY",,,,,,,"SUB IN by ADAMS,CARLY",2,subbing in,,augustana college,carly adams,,497
332,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,332,08:17,"SUB IN by MAYER,OLIVIA",,,,,,,"SUB IN by MAYER,OLIVIA",2,subbing in,,augustana college,olivia mayer,,497
333,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,333,08:17,"SUB OUT by MCNALLY,ANDREA",,,,,,,"SUB OUT by MCNALLY,ANDREA",2,subbing out,,augustana college,andrea mcnally,,497
334,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,334,08:17,"SUB OUT by VANROEYEN,VALERIE",,,,,,,"SUB OUT by VANROEYEN,VALERIE",2,subbing out,,augustana college,valerie vanroeyen,,497
335,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,335,08:17,"SUB OUT by FREEMAN,KAYLA",,,,,,,"SUB OUT by FREEMAN,KAYLA",2,subbing out,,augustana college,kayla freeman,,497
336,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,336,08:17,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,497
337,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,337,08:17,,,,,"SUB IN by LEWIS,KENDALL",,,"SUB IN by LEWIS,KENDALL",2,subbing in,,Centre,kendall lewis,,497
338,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,338,08:17,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,497
339,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,339,08:17,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,497
340,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,340,08:02,"GOOD 3PTR by ADAMS,CARLY",52 (+11),,41,,AUGIE 52-41 (-11),,"GOOD 3PTR by ADAMS,CARLY",2,three pointer,good,augustana college,carly adams,3,482
341,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,341,--,"ASSIST  by FREEMAN,KAYLA",,,,,,,"ASSIST  by FREEMAN,KAYLA",2,assist,,augustana college,kayla freeman,,
342,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,342,07:34,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,454
343,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,343,--,"REBOUND DEF by VANWATERMEULEN,JENN",,,,,,,"REBOUND DEF by VANWATERMEULEN,JENN",2,defensive rebound,,augustana college,jenn vanwatermeulen,,
344,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,344,07:26,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,446
345,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,345,07:23,"GOOD LAYUP by VANWATERMEULEN,JENN(in the paint)",54 (+13),,41,,AUGIE 54-41 (-13),,"GOOD LAYUP by VANWATERMEULEN,JENN(in the paint)",2,layup,good,augustana college,jenn vanwatermeulen,2,443
346,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,346,--,"ASSIST  by MAYER,OLIVIA",,,,,,,"ASSIST  by MAYER,OLIVIA",2,assist,,augustana college,olivia mayer,,
347,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,347,07:18,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,438
348,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,348,07:12,"GOOD 3PTR by ALLEN,VICTORIA",57 (+16),,41,,AUGIE 57-41 (-16),,"GOOD 3PTR by ALLEN,VICTORIA",2,three pointer,good,augustana college,victoria allen,3,432
349,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,349,--,"ASSIST  by PEZZOPANE,MARISSA",,,,,,,"ASSIST  by PEZZOPANE,MARISSA",2,assist,,augustana college,marissa pezzopane,,
350,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,350,06:47,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,407
351,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,351,06:47,"BLOCK  by PEZZOPANE,MARISSA",,,,,,,"BLOCK  by PEZZOPANE,MARISSA",2,block,,augustana college,marissa pezzopane,,407
352,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,352,--,"REBOUND DEF by VANWATERMEULEN,JENN",,,,,,,"REBOUND DEF by VANWATERMEULEN,JENN",2,defensive rebound,,augustana college,jenn vanwatermeulen,,
353,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,353,06:39,"MISS 3PTR by ADAMS,CARLY",,,,,,,"MISS 3PTR by ADAMS,CARLY",2,three pointer,missed,augustana college,carly adams,,399
354,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,354,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
355,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,355,06:37,"TURNOVER  by PEZZOPANE,MARISSA",,,,,,,"TURNOVER  by PEZZOPANE,MARISSA",2,turnover,,augustana college,marissa pezzopane,,397
356,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,356,06:37,"FOUL  by PEZZOPANE,MARISSA",,,,,,,"FOUL  by PEZZOPANE,MARISSA",2,foul,,augustana college,marissa pezzopane,,397
357,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,357,06:37,"SUB IN by MCNALLY,ANDREA",,,,,,,"SUB IN by MCNALLY,ANDREA",2,subbing in,,augustana college,andrea mcnally,,397
358,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,358,06:37,"SUB OUT by PEZZOPANE,MARISSA",,,,,,,"SUB OUT by PEZZOPANE,MARISSA",2,subbing out,,augustana college,marissa pezzopane,,397
359,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,359,06:37,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,397
360,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,360,06:37,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,397
361,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,361,06:25,"FOUL  by ADAMS,CARLY",,,,,,,"FOUL  by ADAMS,CARLY",2,foul,,augustana college,carly adams,,385
362,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,362,06:25,,,,,"MISS JUMPER by ABBOTT,CAROLINE",,,"MISS JUMPER by ABBOTT,CAROLINE",2,jumper,missed,Centre,caroline abbott,,385
363,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,363,--,"REBOUND DEF by ALLEN,VICTORIA",,,,,,,"REBOUND DEF by ALLEN,VICTORIA",2,defensive rebound,,augustana college,victoria allen,,
364,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,364,06:18,"TURNOVER  by ALLEN,VICTORIA",,,,,,,"TURNOVER  by ALLEN,VICTORIA",2,turnover,,augustana college,victoria allen,,378
365,8,augustana-ill-,Augustana College,CENTRE_W,49-72,49,72,"27, 22, 49","29, 43, 72",27,22,49,29,43,72,3-5,5-4,12/20/14,Lose,182,No Location Recorded,1 p.m.,H,365,06:03,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,363
