,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
136,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,136,08:46,"MISS JUMPER by MCLENDON,SYDNEY",,,,,,,"MISS JUMPER by MCLENDON,SYDNEY",1,jumper,missed,birmingham-southern,sydney mclendon,,526
137,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,137,--,"REBOUND OFF by PEURSEM,LAURA VAN",,,,,,,"REBOUND OFF by PEURSEM,LAURA VAN",1,offensive rebound,,birmingham-southern,laura van peursem,,
138,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,138,08:42,"MISS 3PTR by MCLENDON,SYDNEY",,,,,,,"MISS 3PTR by MCLENDON,SYDNEY",1,three pointer,missed,birmingham-southern,sydney mclendon,,522
139,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,139,--,"REBOUND OFF by HOLMES,JAMEICE",,,,,,,"REBOUND OFF by HOLMES,JAMEICE",1,offensive rebound,,birmingham-southern,jameice holmes,,
140,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,140,08:23,"MISS 3PTR by MCLENDON,SYDNEY",,,,,,,"MISS 3PTR by MCLENDON,SYDNEY",1,three pointer,missed,birmingham-southern,sydney mclendon,,503
141,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,141,08:23,,,,,"BLOCK  by MCKNIGHT,KAITLYN",,,"BLOCK  by MCKNIGHT,KAITLYN",1,block,,Centre,kaitlyn mcknight,,503
142,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,142,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
143,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,143,08:14,"SUB IN by BATTS,JASMYNN",,,,,,,"SUB IN by BATTS,JASMYNN",1,subbing in,,birmingham-southern,jasmynn batts,,494
144,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,144,08:14,"SUB OUT by MCLENDON,SYDNEY",,,,,,,"SUB OUT by MCLENDON,SYDNEY",1,subbing out,,birmingham-southern,sydney mclendon,,494
145,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,145,08:14,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,494
146,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,146,08:14,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,494
147,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,147,08:14,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",1,subbing out,,Centre,kaitlyn mcknight,,494
148,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,148,08:14,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,494
149,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,149,07:58,"FOUL  by FORD,KAYLA",,,,,,,"FOUL  by FORD,KAYLA",1,foul,,birmingham-southern,kayla ford,,478
150,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,150,07:58,,17,,20 (+3),"GOOD FT by KELLAM,PAIGE",CENTRE_W 17-20 (+3),,"GOOD FT by KELLAM,PAIGE",1,free throw,good,Centre,paige kellam,1,478
151,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,151,07:58,,,,,"MISS FT by KELLAM,PAIGE",,,"MISS FT by KELLAM,PAIGE",1,free throw,missed,Centre,paige kellam,,478
152,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,152,--,"REBOUND DEF by FORD,KAYLA",,,,,,,"REBOUND DEF by FORD,KAYLA",1,defensive rebound,,birmingham-southern,kayla ford,,
153,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,153,07:40,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,460
154,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,154,07:40,"MISS 3PTR by HOLMES,JAMEICE",,,,,,,"MISS 3PTR by HOLMES,JAMEICE",1,three pointer,missed,birmingham-southern,jameice holmes,,460
155,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,155,--,"REBOUND OFF by DEBAETS,BREANNE",,,,,,,"REBOUND OFF by DEBAETS,BREANNE",1,offensive rebound,,birmingham-southern,breanne debaets,,
156,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,156,07:25,"GOOD LAYUP by BATTS,JASMYNN(in the paint)",19,,20 (+1),,BSCW 19-20 (+1),,"GOOD LAYUP by BATTS,JASMYNN(in the paint)",1,layup,good,birmingham-southern,jasmynn batts,2,445
157,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,157,07:03,,19,,22 (+3),"GOOD JUMPER by KELLAM,PAIGE",CENTRE_W 19-22 (+3),,"GOOD JUMPER by KELLAM,PAIGE",1,jumper,good,Centre,paige kellam,2,423
158,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,158,06:51,"MISS 3PTR by DEBAETS,BREANNE",,,,,,,"MISS 3PTR by DEBAETS,BREANNE",1,three pointer,missed,birmingham-southern,breanne debaets,,411
159,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,159,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",1,defensive rebound,,Centre,paige kellam,,
160,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,160,06:42,,19,,24 (+5),"GOOD JUMPER by HARTLAGE,MAGGIE",CENTRE_W 19-24 (+5),,"GOOD JUMPER by HARTLAGE,MAGGIE",1,jumper,good,Centre,maggie hartlage,2,402
161,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,161,06:26,"GOOD 3PTR by DEBAETS,BREANNE",22,,24 (+2),,BSCW 22-24 (+2),,"GOOD 3PTR by DEBAETS,BREANNE",1,three pointer,good,birmingham-southern,breanne debaets,3,386
162,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,162,--,"ASSIST  by BATTS,JASMYNN",,,,,,,"ASSIST  by BATTS,JASMYNN",1,assist,,birmingham-southern,jasmynn batts,,
163,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,163,06:08,,22,,26 (+4),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 22-26 (+4),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",1,layup,good,Centre,maggie hartlage,2,368
164,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,164,05:51,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,351
165,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,165,05:51,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,351
166,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,166,05:51,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",1,subbing in,,Centre,olivia colliver,,351
167,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,167,05:51,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,351
168,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,168,05:51,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,351
169,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,169,05:51,,,,,"SUB OUT by LEWIS,KENDALL",,,"SUB OUT by LEWIS,KENDALL",1,subbing out,,Centre,kendall lewis,,351
170,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,170,05:48,"GOOD 3PTR by DEBAETS,BREANNE",25,,26 (+1),,BSCW 25-26 (+1),,"GOOD 3PTR by DEBAETS,BREANNE",1,three pointer,good,birmingham-southern,breanne debaets,3,348
171,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,171,--,"ASSIST  by BATTS,JASMYNN",,,,,,,"ASSIST  by BATTS,JASMYNN",1,assist,,birmingham-southern,jasmynn batts,,
172,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,172,05:39,"SUB IN by TONEY,KARSCHELLA",,,,,,,"SUB IN by TONEY,KARSCHELLA",1,subbing in,,birmingham-southern,karschella toney,,339
173,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,173,05:39,"SUB OUT by HOLMES,JAMEICE",,,,,,,"SUB OUT by HOLMES,JAMEICE",1,subbing out,,birmingham-southern,jameice holmes,,339
174,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,174,05:37,,25,,29 (+4),"GOOD 3PTR by COLLIVER,OLIVIA",CENTRE_W 25-29 (+4),,"GOOD 3PTR by COLLIVER,OLIVIA",1,three pointer,good,Centre,olivia colliver,3,337
175,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,175,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",1,assist,,Centre,caroline andreassen,,
176,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,176,05:21,"GOOD LAYUP by PEURSEM,LAURA VAN(in the paint)",27,,29 (+2),,BSCW 27-29 (+2),,"GOOD LAYUP by PEURSEM,LAURA VAN(in the paint)",1,layup,good,birmingham-southern,laura van peursem,2,321
177,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,177,05:14,"GOOD FT by PEURSEM,LAURA VAN",28,,29 (+1),,BSCW 28-29 (+1),,"GOOD FT by PEURSEM,LAURA VAN",1,free throw,good,birmingham-southern,laura van peursem,1,314
178,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,178,05:14,"SUB IN by DUPREE,BRIA",,,,,,,"SUB IN by DUPREE,BRIA",1,subbing in,,birmingham-southern,bria dupree,,314
179,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,179,05:14,"SUB OUT by FORD,KAYLA",,,,,,,"SUB OUT by FORD,KAYLA",1,subbing out,,birmingham-southern,kayla ford,,314
180,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,180,05:14,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,314
181,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,181,05:14,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,314
182,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,182,04:57,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",,,"MISS LAYUP by HARTLAGE,MAGGIE",1,layup,missed,Centre,maggie hartlage,,297
183,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,183,04:57,"BLOCK  by PEURSEM,LAURA VAN",,,,,,,"BLOCK  by PEURSEM,LAURA VAN",1,block,,birmingham-southern,laura van peursem,,297
184,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,184,--,"REBOUND DEF by TONEY,KARSCHELLA",,,,,,,"REBOUND DEF by TONEY,KARSCHELLA",1,defensive rebound,,birmingham-southern,karschella toney,,
185,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,185,04:49,"MISS LAYUP by DUPREE,BRIA",,,,,,,"MISS LAYUP by DUPREE,BRIA",1,layup,missed,birmingham-southern,bria dupree,,289
186,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,186,--,"REBOUND OFF by PEURSEM,LAURA VAN",,,,,,,"REBOUND OFF by PEURSEM,LAURA VAN",1,offensive rebound,,birmingham-southern,laura van peursem,,
187,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,187,04:40,"TURNOVER  by BATTS,JASMYNN",,,,,,,"TURNOVER  by BATTS,JASMYNN",1,turnover,,birmingham-southern,jasmynn batts,,280
188,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,188,04:22,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,262
189,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,189,--,"REBOUND DEF by DUPREE,BRIA",,,,,,,"REBOUND DEF by DUPREE,BRIA",1,defensive rebound,,birmingham-southern,bria dupree,,
190,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,190,03:58,"TURNOVER  by DUPREE,BRIA",,,,,,,"TURNOVER  by DUPREE,BRIA",1,turnover,,birmingham-southern,bria dupree,,238
191,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,191,03:56,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",1,steal,,Centre,,,236
192,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,192,03:49,,,,,"TURNOVER  by JUDY,MICHELE",,,"TURNOVER  by JUDY,MICHELE",1,turnover,,Centre,michele judy,,229
193,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,193,03:46,"STEAL  by DEBAETS,BREANNE",,,,,,,"STEAL  by DEBAETS,BREANNE",1,steal,,birmingham-southern,,,226
194,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,194,03:44,"MISS LAYUP by DEBAETS,BREANNE",,,,,,,"MISS LAYUP by DEBAETS,BREANNE",1,layup,missed,birmingham-southern,breanne debaets,,224
195,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,195,--,"REBOUND OFF by TONEY,KARSCHELLA",,,,,,,"REBOUND OFF by TONEY,KARSCHELLA",1,offensive rebound,,birmingham-southern,karschella toney,,
196,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,196,03:39,"MISS LAYUP by TONEY,KARSCHELLA",,,,,,,"MISS LAYUP by TONEY,KARSCHELLA",1,layup,missed,birmingham-southern,karschella toney,,219
197,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,197,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,birmingham-southern,,,
198,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,198,03:34,"SUB IN by ELSTON,DIAMOND",,,,,,,"SUB IN by ELSTON,DIAMOND",1,subbing in,,birmingham-southern,diamond elston,,214
199,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,199,03:34,"SUB OUT by DUPREE,BRIA",,,,,,,"SUB OUT by DUPREE,BRIA",1,subbing out,,birmingham-southern,bria dupree,,214
200,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,200,03:34,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,214
201,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,201,03:34,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,214
202,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,202,03:34,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,214
203,11,birmingham-southern,Birmingham-Southern,Centre College,80-70,80,70,"37, 43, 80","37, 33, 70",37,43,80,37,33,70,"6-6, 2-0 SAA","7-6, 0-2 SAA",01/09/15,Win,386,No Location Recorded,6:00 PM,H,203,03:34,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,214
